cluster_name	latent_residual_delta_beta	observed_minus_strict_pred_delta_beta	strict_model_delta_beta_8cell_to_morula	abs_latent_residual_delta_beta	signed_latent_residual_direction	PC_loading_norm	PC1_loading	residual_contribution_PC1	PC2_loading	residual_contribution_PC2	PC3_loading	residual_contribution_PC3	residual_alignment_score	abs_residual_alignment_score	module_id	module_index	region_type	control_set	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr	basin_residual_rank	cpg_per_100bp	residual_direction_label	nearest_gene	distance_to_TSS	gene_type	simple_genomic_context	morula_entry_rank	reset_dynamic_score_x	morula_entry_velocity_x	blastocyst_exit_velocity_x	in_morula_entry_top100	dynamic_reset_rank	reset_dynamic_score_y	morula_entry_velocity_y	blastocyst_exit_velocity_y	in_dynamic_reset_top100	blastocyst_exit_rank	reset_dynamic_score	morula_entry_velocity	blastocyst_exit_velocity	in_blastocyst_exit_top100	latent_loading_rank	latent_loading_norm	in_latent_loading_top100
cluster_5516	0.0145793093893729	-0.0936366504318983	0.034377391172639	0.0145793093893729	1.0	0.2192784421505988	0.1935380475386826	-0.1531676520037601	-0.0334509735594576	0.0011322635876434	-0.0975043163907763	0.1869654277319778	-0.0013651576968312	0.0013651576968312	M07	7	age_DMR	age_DMR	cluster_5516	chr4	15341641	15341878	238	2	0.020991971	85	0.8403361344537815	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	90.0	2.870128542728265	-0.3555555555555555	0.0	True					False					False	8.0	0.2192784421505988	True
cluster_3766	0.0144981483232047	0.1794102994003202	0.0219028754422664	0.0144981483232047	1.0	0.1375271094493389	0.1104279390445095	-0.0873936073767679	0.0190888311590777	-0.0006461273365834	-0.0797182076871575	0.1528603999285714	0.0026011171314164	0.0026011171314164	M14	14	age_DMR	age_DMR	cluster_3766	chr19	1065688	1065728	41	3	-0.026841848	86	7.317073170731708	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	47.0	10.545601060889684	1.2078790490555196	-1.5	True	38.0	10.545601060889684	1.2078790490555196	-1.5	True	39.0	10.545601060889684	1.2078790490555196	-1.5	True	68.0	0.1375271094493389	True
cluster_5599	0.014392782084662	0.0210821074615392	0.0203192832932997	0.014392782084662	1.0	0.1408112194787596	0.0069477238484375	-0.0054984875695979	0.1338325354152802	-0.0045300238100209	-0.0432247744787527	0.0828839045099216	0.0003034301785793	0.0003034301785793	M06	6	age_DMR	age_DMR	cluster_5599	chr4	106472990	106473806	817	4	0.044142923	87	0.48959608323133413	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False	99.0	3.1976666610105564	0.2484083445290342	-0.3847222222222222	True	88.0	3.1976666610105564	0.2484083445290342	-0.3847222222222222	True	63.0	0.1408112194787596	True
cluster_3967	0.013740044568184	-0.0546150304564265	-0.0074167340221187	0.013740044568184	1.0	0.0924618827136825	-0.0231310892150737	0.0183061401539365	0.0714730029960355	-0.0024192503290853	-0.0539051232204489	0.1033635719209	-0.000750412952564	0.000750412952564	M06	6	age_DMR	age_DMR	cluster_3967	chr19	18284120	18284450	331	6	-0.027666536	88	1.8126888217522659	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	86.0	2.88788271135037	-0.372190586871272	0.2464285714285714	True					False	100.0	2.88788271135037	-0.372190586871272	0.2464285714285714	True			False
cluster_4897	-0.0136649263686845	-0.0312208369137982	0.0256652813582427	0.0136649263686845	-1.0	0.0583807110939523	-0.0026007377253658	0.0020582458898282	0.0414252359653591	-0.0014021800056056	0.0410547611895832	-0.0787228839745061	0.0004266304375957	0.0004266304375957	M06	6	age_DMR	age_DMR	cluster_4897	chr21	17961737	17962124	388	4	0.054251055	89	1.0309278350515465	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False					False					False			False
cluster_126	-0.0135635274944179	-0.0547184325086307	0.0344529745691759	0.0135635274944179	-1.0	0.1051100853268742	-0.0233442456408907	0.0184748339568713	0.0918455002722962	-0.0031088277733493	0.0454706533119127	-0.0871903979270239	0.0007421749637822	0.0007421749637822	M06	6	age_DMR	age_DMR	cluster_126	chr1	6546027	6546646	620	4	-0.021650446	90	0.6451612903225806	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False					False					False	100.0	0.1051100853268742	True
cluster_1126	-0.0135334574224416	-0.0831335055574804	-0.0240104572908167	0.0135334574224416	-1.0	0.0441825100126124	0.0250655592875627	-0.0198370961734006	0.0321853738004005	-0.0010894249981726	0.0169680182091122	-0.0325363317200874	0.0011250837578404	0.0011250837578404	M00	0	age_DMR	age_DMR	cluster_1126	chr10	134661502	134661640	139	3	-0.033032012	91	2.1582733812949644	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	62.0	6.031167797799037	-0.6428637770897834	0.746031746031746	True	62.0	6.031167797799037	-0.6428637770897834	0.746031746031746	True	60.0	6.031167797799037	-0.6428637770897834	0.746031746031746	True			False
cluster_5760	0.0134841343385623	0.0927221697976871	0.0253670503282919	0.0134841343385623	1.0	0.0865651454336198	-0.0302417887872361	0.0239336080933067	0.0749372387145502	-0.0025365093366928	-0.031038184043698	0.0595160047325126	0.001250278193715	0.001250278193715	M06	6	age_DMR	age_DMR	cluster_5760	chr5	1855899	1856713	815	6	-0.024623956	92	0.7361963190184049	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	59.0	6.240095340292703	0.7085353207558747	-0.7568605067597817	True	58.0	6.240095340292703	0.7085353207558747	-0.7568605067597817	True	58.0	6.240095340292703	0.7085353207558747	-0.7568605067597817	True			False
cluster_6442	-0.0131981346851816	-0.0152999629917547	0.0152999629917547	0.0131981346851816	-1.0	0.0595546339956475	-0.014096456587654	0.011156055279892	-0.0020779751321666	7.03362362234035e-05	0.0578249631333909	-0.1108799011778211	0.0002019309722434	0.0002019309722434	M02	2	age_DMR	age_DMR	cluster_6442	chr6	54172183	54172378	196	2	0.024665217	93	1.0204081632653061	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False					False					False			False
cluster_1007	0.0125476901199886	-0.0595462343741525	-0.0065913317634135	0.0125476901199886	1.0	0.078679341278468	0.0040234874143857	-0.0031842220584816	0.066161909976716	-0.0022394780654866	-0.0423892906436618	0.0812818565352977	-0.000747167696739	0.000747167696739	M00	0	age_DMR	age_DMR	cluster_1007	chr10	116444240	116444463	224	3	0.020471085	94	1.3392857142857142	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	82.0	4.382884887263332	-0.3968253968253968	0.6095238095238096	True	85.0	4.382884887263332	-0.3968253968253968	0.6095238095238096	True	69.0	4.382884887263332	-0.3968253968253968	0.6095238095238096	True			False
cluster_618	0.0124576729934927	-0.0238439798441902	0.001621757621968	0.0124576729934927	1.0	0.0686782034723415	0.0162202234571881	-0.0128368223897539	0.0274166957509312	-0.0009280126402629	-0.0608434448177294	0.1166678677018024	-0.0002970405037623	0.0002970405037623	M02	2	age_DMR	age_DMR	cluster_618	chr1	228604953	228605010	58	2	-0.028772272	95	3.4482758620689657	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False					False	99.0	2.019851921423733	-0.1333333333333333	0.2666666666666666	True			False
cluster_4538	-0.0121196315524591	0.3490007045059282	-0.3490007045059282	0.0121196315524591	-1.0	0.1461002903710595	0.1269164247302948	-0.1004427347690682	0.0619507186548227	-0.0020969357688953	-0.0374115548773145	0.0717370022032905	-0.0042297599501605	0.0042297599501605	M01	1	age_DMR	age_DMR	cluster_4538	chr2	167168604	167168852	249	2	0.027143405	96	0.8032128514056224	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False	32.0	13.548391984261883	0.0	-4.050000000000001	True	9.0	13.548391984261883	0.0	-4.050000000000001	True	59.0	0.1461002903710595	True
cluster_3928	-0.0120497501188807	0.0219437781661841	-0.0803955557619787	0.0120497501188807	-1.0	0.1875825159740964	0.1780390655874659	-0.1409016262578817	-0.0173067309647458	0.0005858060082374	-0.0564780354405856	0.108297154879697	-0.0002644170435666	0.0002644170435666	M01	1	age_DMR	age_DMR	cluster_3928	chr19	13214412	13215041	630	2	-0.036694162	97	0.31746031746031744	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	91.0	5.460245799802674	-0.3507106655747677	-1.6027488958410012	True	68.0	5.460245799802674	-0.3507106655747677	-1.6027488958410012	True	34.0	5.460245799802674	-0.3507106655747677	-1.6027488958410012	True	27.0	0.1875825159740964	True
cluster_1607	0.0117056333091945	0.3821304215358719	0.0881745893573742	0.0117056333091945	1.0	0.0964735559077453	-0.0255207359957744	0.0201973268801285	0.0917856232534496	-0.0031068010291036	-0.0152065245107039	0.0291586512751503	0.0044730785907868	0.0044730785907868	M06	6	age_DMR	age_DMR	cluster_1607	chr11	122756770	122756965	196	3	0.023808391	98	1.530612244897959	positive_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	22.0	21.450033701625895	2.821830065359477	-2.890909090909091	True	15.0	21.450033701625895	2.821830065359477	-2.890909090909091	True	18.0	21.450033701625895	2.821830065359477	-2.890909090909091	True			False
cluster_7683	-0.0115945833010138	-0.0789041800320725	0.0118844532084241	0.0115945833010138	-1.0	0.0910058651213196	-0.0020889898273118	0.0016532442637416	0.0854075573913253	-0.0028909133891687	0.0313568612655776	-0.0601270712504128	0.00091486108818	0.00091486108818	M06	6	age_DMR	age_DMR	cluster_7683	chr9	34628025	34628238	214	2	-0.027870513	99	0.9345794392523364	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model	77.0	2.658484825944424	-0.4021183609418903	0.0	True					False					False			False
cluster_6020	-0.0114444631483763	-0.037282571694636	0.0230449574570218	0.0114444631483763	-1.0	0.0948316946661007	0.0170477475665272	-0.0134917319871995	0.0882175172329144	-0.0029860261728285	0.0303330557216539	-0.0581639146587917	0.0004266790178359	0.0004266790178359	M06	6	age_DMR	age_DMR	cluster_6020	chr5	172662724	172663219	496	4	-0.038638364	100	0.8064516129032259	negative_delta_beta	NA_no_gene_tss_file		NA	unclassified_without_gene_model					False					False					False			False
