top_k	metric	iteration	random_mean
25	public_accessibility_morula_minus_8cell	96	-0.49905941608000004
25	public_accessibility_morula_minus_8cell	97	-0.11438309170833338
25	public_accessibility_morula_minus_8cell	98	-0.06093761324999997
25	public_accessibility_morula_minus_8cell	99	-0.13268232128
25	public_accessibility_morula_minus_8cell	100	-0.03553421513636365
25	public_accessibility_morula_minus_8cell	101	-0.12113089370833335
25	public_accessibility_morula_minus_8cell	102	-0.15970758984000008
25	public_accessibility_morula_minus_8cell	103	-0.08998020720000004
25	public_accessibility_morula_minus_8cell	104	-0.08188370504347822
25	public_accessibility_morula_minus_8cell	105	-0.17542656983999996
25	public_accessibility_morula_minus_8cell	106	-0.04181673247826088
25	public_accessibility_morula_minus_8cell	107	-0.18247360924999992
25	public_accessibility_morula_minus_8cell	108	-0.23565229499999998
25	public_accessibility_morula_minus_8cell	109	-0.08456672245833334
25	public_accessibility_morula_minus_8cell	110	-0.13130253960869573
25	public_accessibility_morula_minus_8cell	111	0.11834228908000004
25	public_accessibility_morula_minus_8cell	112	-0.024610808560000058
25	public_accessibility_morula_minus_8cell	113	-0.018098320782608705
25	public_accessibility_morula_minus_8cell	114	-0.16529876299999993
25	public_accessibility_morula_minus_8cell	115	-0.055072677608695685
25	public_accessibility_morula_minus_8cell	116	-0.35100745884000006
25	public_accessibility_morula_minus_8cell	117	-0.38674332219999996
25	public_accessibility_morula_minus_8cell	118	-0.20877451475000006
25	public_accessibility_morula_minus_8cell	119	-0.2907238457916667
25	public_accessibility_morula_minus_8cell	120	-0.00483334386363638
25	public_accessibility_morula_minus_8cell	121	-0.1561337820416667
25	public_accessibility_morula_minus_8cell	122	-0.23431097175
25	public_accessibility_morula_minus_8cell	123	-0.17295623543478253
25	public_accessibility_morula_minus_8cell	124	-0.2349148663043478
25	public_accessibility_morula_minus_8cell	125	-0.3889730077600001
25	public_accessibility_morula_minus_8cell	126	-0.3038705456086957
25	public_accessibility_morula_minus_8cell	127	-0.06172898433333333
25	public_accessibility_morula_minus_8cell	128	-0.39038257834782614
25	public_accessibility_morula_minus_8cell	129	-0.2767084427391304
25	public_accessibility_morula_minus_8cell	130	0.06723243962499995
25	public_accessibility_morula_minus_8cell	131	-0.15946843509090905
25	public_accessibility_morula_minus_8cell	132	-0.15608528524
25	public_accessibility_morula_minus_8cell	133	-0.09732325051999999
25	public_accessibility_morula_minus_8cell	134	-0.33492706332
25	public_accessibility_morula_minus_8cell	135	-0.2911017645454546
25	public_accessibility_morula_minus_8cell	136	-0.4018270363913043
25	public_accessibility_morula_minus_8cell	137	-0.17799685841666676
25	public_accessibility_morula_minus_8cell	138	-0.22841591717391305
25	public_accessibility_morula_minus_8cell	139	0.02138068183999996
25	public_accessibility_morula_minus_8cell	140	0.0954472442608696
25	public_accessibility_morula_minus_8cell	141	-0.11168075968181812
25	public_accessibility_morula_minus_8cell	142	-0.15727015045833337
25	public_accessibility_morula_minus_8cell	143	-0.04604192449999999
25	public_accessibility_morula_minus_8cell	144	0.018537770080000005
25	public_accessibility_morula_minus_8cell	145	-0.06391965013043487
25	public_accessibility_morula_minus_8cell	146	-0.23680673577272723
25	public_accessibility_morula_minus_8cell	147	-0.04652769132000003
25	public_accessibility_morula_minus_8cell	148	0.032771791279999955
25	public_accessibility_morula_minus_8cell	149	-0.12916310023999994
25	public_accessibility_morula_minus_8cell	150	-0.0779794316956522
25	public_accessibility_morula_minus_8cell	151	-0.3123718877916667
25	public_accessibility_morula_minus_8cell	152	-0.1335681153599999
25	public_accessibility_morula_minus_8cell	153	-0.017976725125000037
25	public_accessibility_morula_minus_8cell	154	0.0062746814399999296
25	public_accessibility_morula_minus_8cell	155	-0.10692654633333333
25	public_accessibility_morula_minus_8cell	156	-0.28931602790909083
25	public_accessibility_morula_minus_8cell	157	-0.3019480719166667
25	public_accessibility_morula_minus_8cell	158	-0.025264702374999993
25	public_accessibility_morula_minus_8cell	159	-0.1267731345416667
25	public_accessibility_morula_minus_8cell	160	-0.00646910148000003
25	public_accessibility_morula_minus_8cell	161	-0.2612720319583333
25	public_accessibility_morula_minus_8cell	162	-0.057476279217391346
25	public_accessibility_morula_minus_8cell	163	-0.11614318582608699
25	public_accessibility_morula_minus_8cell	164	-0.20563499424
25	public_accessibility_morula_minus_8cell	165	0.042541939880000025
25	public_accessibility_morula_minus_8cell	166	-0.12937322929166672
25	public_accessibility_morula_minus_8cell	167	-0.24324971087499994
25	public_accessibility_morula_minus_8cell	168	-0.12295126333333332
25	public_accessibility_morula_minus_8cell	169	-0.14939637935999997
25	public_accessibility_morula_minus_8cell	170	-0.16720344641666673
25	public_accessibility_morula_minus_8cell	171	-0.23628464339999997
25	public_accessibility_morula_minus_8cell	172	-0.015839523375000053
25	public_accessibility_morula_minus_8cell	173	0.04974909148
25	public_accessibility_morula_minus_8cell	174	0.029596427760000033
25	public_accessibility_morula_minus_8cell	175	-0.14278592895454548
25	public_accessibility_morula_minus_8cell	176	-0.23788405888000003
25	public_accessibility_morula_minus_8cell	177	-0.23858409404347827
25	public_accessibility_morula_minus_8cell	178	-0.31992181043999995
25	public_accessibility_morula_minus_8cell	179	-0.220285959
25	public_accessibility_morula_minus_8cell	180	-0.18145666770833335
25	public_accessibility_morula_minus_8cell	181	-0.07037005829166666
25	public_accessibility_morula_minus_8cell	182	0.10822383887499998
25	public_accessibility_morula_minus_8cell	183	-0.08692218675
25	public_accessibility_morula_minus_8cell	184	0.011280148719999952
25	public_accessibility_morula_minus_8cell	185	-0.24392353987999996
25	public_accessibility_morula_minus_8cell	186	-0.13708679408333338
25	public_accessibility_morula_minus_8cell	187	0.012584620166666588
25	public_accessibility_morula_minus_8cell	188	-0.07937839944000002
25	public_accessibility_morula_minus_8cell	189	-0.11538481616666674
25	public_accessibility_morula_minus_8cell	190	-0.11590987008000003
25	public_accessibility_morula_minus_8cell	191	-0.16124920604000004
25	public_accessibility_morula_minus_8cell	192	-0.45537825515999997
25	public_accessibility_morula_minus_8cell	193	0.14231424288
25	public_accessibility_morula_minus_8cell	194	-0.29966387696
25	public_accessibility_morula_minus_8cell	195	-0.24317031491304347
25	public_accessibility_morula_minus_8cell	196	-0.13011099383333338
25	public_accessibility_morula_minus_8cell	197	-0.022625156904761915
25	public_accessibility_morula_minus_8cell	198	-0.10387507754166668
25	public_accessibility_morula_minus_8cell	199	-0.14714853947999998
25	public_accessibility_morula_minus_8cell	200	-0.08298408600000003
25	public_accessibility_morula_minus_8cell	201	-0.0019048519583333607
25	public_accessibility_morula_minus_8cell	202	-0.09975789444000002
25	public_accessibility_morula_minus_8cell	203	-0.21758922254166665
25	public_accessibility_morula_minus_8cell	204	-0.11288487847999999
25	public_accessibility_morula_minus_8cell	205	-0.09889315771999996
25	public_accessibility_morula_minus_8cell	206	0.1762361394
25	public_accessibility_morula_minus_8cell	207	-0.20429950071999994
25	public_accessibility_morula_minus_8cell	208	-0.13997852839130434
25	public_accessibility_morula_minus_8cell	209	0.07997466154166664
25	public_accessibility_morula_minus_8cell	210	-0.2360154101666666
25	public_accessibility_morula_minus_8cell	211	-0.06826586887499995
25	public_accessibility_morula_minus_8cell	212	-0.19087127656
25	public_accessibility_morula_minus_8cell	213	-0.030096301874999995
25	public_accessibility_morula_minus_8cell	214	-0.16512573116666665
25	public_accessibility_morula_minus_8cell	215	-0.07992945075999998
25	public_accessibility_morula_minus_8cell	216	0.004460365217391281
25	public_accessibility_morula_minus_8cell	217	-0.09984440483333339
25	public_accessibility_morula_minus_8cell	218	-0.3013911155416667
25	public_accessibility_morula_minus_8cell	219	-0.25311434512
25	public_accessibility_morula_minus_8cell	220	0.1503251903043477
25	public_accessibility_morula_minus_8cell	221	-0.05864432424000002
25	public_accessibility_morula_minus_8cell	222	-0.09863732975000006
25	public_accessibility_morula_minus_8cell	223	0.04737065175000003
25	public_accessibility_morula_minus_8cell	224	-0.041851477541666654
25	public_accessibility_morula_minus_8cell	225	-0.4923343070869565
25	public_accessibility_morula_minus_8cell	226	-0.058387319416666666
25	public_accessibility_morula_minus_8cell	227	-0.05201310860869565
25	public_accessibility_morula_minus_8cell	228	-0.046350200999999994
25	public_accessibility_morula_minus_8cell	229	-0.17113894975
25	public_accessibility_morula_minus_8cell	230	-0.11256408300000004
25	public_accessibility_morula_minus_8cell	231	-0.33439370984000005
25	public_accessibility_morula_minus_8cell	232	0.08832739243999997
25	public_accessibility_morula_minus_8cell	233	-0.22079943936363627
25	public_accessibility_morula_minus_8cell	234	-0.14397492391666666
25	public_accessibility_morula_minus_8cell	235	-0.24547076558333333
25	public_accessibility_morula_minus_8cell	236	-0.28257500424
25	public_accessibility_morula_minus_8cell	237	-0.19732098334782605
25	public_accessibility_morula_minus_8cell	238	0.045033146458333305
25	public_accessibility_morula_minus_8cell	239	-0.19441428172000003
25	public_accessibility_morula_minus_8cell	240	-0.11897505268000007
25	public_accessibility_morula_minus_8cell	241	-0.04417887222727277
25	public_accessibility_morula_minus_8cell	242	-0.35108260356000004
25	public_accessibility_morula_minus_8cell	243	-0.24921879008333325
25	public_accessibility_morula_minus_8cell	244	-0.036677821680000014
25	public_accessibility_morula_minus_8cell	245	-0.0061853102500000106
25	public_accessibility_morula_minus_8cell	246	-0.10368164164000007
25	public_accessibility_morula_minus_8cell	247	-0.21947726892000002
25	public_accessibility_morula_minus_8cell	248	-0.018652345416666712
25	public_accessibility_morula_minus_8cell	249	-0.020366680478260908
25	public_accessibility_morula_minus_8cell	250	-0.6032732821250001
25	public_accessibility_morula_minus_8cell	251	-0.04883110812000001
25	public_accessibility_morula_minus_8cell	252	0.031730627916666615
25	public_accessibility_morula_minus_8cell	253	-0.13789748572000002
25	public_accessibility_morula_minus_8cell	254	0.06278118304347824
25	public_accessibility_morula_minus_8cell	255	-0.11327488047826086
25	public_accessibility_morula_minus_8cell	256	0.06603251913043477
25	public_accessibility_morula_minus_8cell	257	-0.22334961872
25	public_accessibility_morula_minus_8cell	258	-0.10503223971999993
25	public_accessibility_morula_minus_8cell	259	-0.13906830324000008
25	public_accessibility_morula_minus_8cell	260	-0.11711807239130437
25	public_accessibility_morula_minus_8cell	261	-0.13857187008000005
25	public_accessibility_morula_minus_8cell	262	-0.11044015422727269
25	public_accessibility_morula_minus_8cell	263	-0.2573068164782609
25	public_accessibility_morula_minus_8cell	264	-0.18678878552173916
25	public_accessibility_morula_minus_8cell	265	-0.23925692445833338
25	public_accessibility_morula_minus_8cell	266	0.017488642958333273
25	public_accessibility_morula_minus_8cell	267	-0.2391230996666667
25	public_accessibility_morula_minus_8cell	268	0.10036709243999997
25	public_accessibility_morula_minus_8cell	269	-0.09422223133333334
25	public_accessibility_morula_minus_8cell	270	-0.2626840843913044
25	public_accessibility_morula_minus_8cell	271	-0.24931551920833328
25	public_accessibility_morula_minus_8cell	272	0.11751456987999996
25	public_accessibility_morula_minus_8cell	273	-0.08481776012000002
25	public_accessibility_morula_minus_8cell	274	-0.1585092046666667
25	public_accessibility_morula_minus_8cell	275	-0.10184246452000009
25	public_accessibility_morula_minus_8cell	276	-0.2783177809090909
25	public_accessibility_morula_minus_8cell	277	-0.32106109568
25	public_accessibility_morula_minus_8cell	278	-0.24707460056
25	public_accessibility_morula_minus_8cell	279	0.04439281367999999
25	public_accessibility_morula_minus_8cell	280	0.012175134559999953
25	public_accessibility_morula_minus_8cell	281	-0.04429876208
25	public_accessibility_morula_minus_8cell	282	0.004860869000000002
25	public_accessibility_morula_minus_8cell	283	-0.07228192807999999
25	public_accessibility_morula_minus_8cell	284	-0.15574662835999997
25	public_accessibility_morula_minus_8cell	285	-0.05334309623999996
25	public_accessibility_morula_minus_8cell	286	-0.10369832471999997
25	public_accessibility_morula_minus_8cell	287	-0.17755452777272734
25	public_accessibility_morula_minus_8cell	288	-0.04287207509090911
25	public_accessibility_morula_minus_8cell	289	-0.028910957599999954
25	public_accessibility_morula_minus_8cell	290	-0.10368452843999997
25	public_accessibility_morula_minus_8cell	291	0.0672309676
25	public_accessibility_morula_minus_8cell	292	-0.005705938958333379
25	public_accessibility_morula_minus_8cell	293	-0.2599232072916667
25	public_accessibility_morula_minus_8cell	294	0.09654415299999997
25	public_accessibility_morula_minus_8cell	295	0.060964943291666684
25	public_accessibility_morula_minus_8cell	296	-0.24797208269565227
25	public_accessibility_morula_minus_8cell	297	0.06726365280000002
25	public_accessibility_morula_minus_8cell	298	0.056945704652173926
25	public_accessibility_morula_minus_8cell	299	0.018670540956521743
25	public_accessibility_morula_minus_8cell	300	-0.3214089477826087
25	public_accessibility_morula_minus_8cell	301	-0.18919618216000003
25	public_accessibility_morula_minus_8cell	302	-0.17819240008333329
25	public_accessibility_morula_minus_8cell	303	-0.03961844207999999
25	public_accessibility_morula_minus_8cell	304	-0.15964096216666668
25	public_accessibility_morula_minus_8cell	305	-0.20629025520833333
25	public_accessibility_morula_minus_8cell	306	-0.35600535687500007
25	public_accessibility_morula_minus_8cell	307	-0.0385041342
25	public_accessibility_morula_minus_8cell	308	-0.17112984728
25	public_accessibility_morula_minus_8cell	309	-0.06121680450000002
25	public_accessibility_morula_minus_8cell	310	0.044498931440000035
25	public_accessibility_morula_minus_8cell	311	-0.134654152826087
25	public_accessibility_morula_minus_8cell	312	-0.23037763078260867
25	public_accessibility_morula_minus_8cell	313	-0.17956259708333333
25	public_accessibility_morula_minus_8cell	314	0.02046058560869562
25	public_accessibility_morula_minus_8cell	315	-0.18638043452000003
25	public_accessibility_morula_minus_8cell	316	-0.23535420477272728
25	public_accessibility_morula_minus_8cell	317	-0.16589646982608702
25	public_accessibility_morula_minus_8cell	318	0.02822029233333333
25	public_accessibility_morula_minus_8cell	319	-0.36387184427999997
25	public_accessibility_morula_minus_8cell	320	0.045074677260869535
25	public_accessibility_morula_minus_8cell	321	-0.05323989800000005
25	public_accessibility_morula_minus_8cell	322	-0.03998334340000005
25	public_accessibility_morula_minus_8cell	323	-0.3199598759166666
25	public_accessibility_morula_minus_8cell	324	-0.23946251476000005
25	public_accessibility_morula_minus_8cell	325	-0.025224392249999995
25	public_accessibility_morula_minus_8cell	326	-0.3076579268260869
25	public_accessibility_morula_minus_8cell	327	-0.12648889104347827
25	public_accessibility_morula_minus_8cell	328	-0.16991006416666674
25	public_accessibility_morula_minus_8cell	329	-0.09416903943478261
25	public_accessibility_morula_minus_8cell	330	-0.09560700816000005
25	public_accessibility_morula_minus_8cell	331	-0.16025129491999998
25	public_accessibility_morula_minus_8cell	332	-0.2099016201739131
25	public_accessibility_morula_minus_8cell	333	0.1374948596086956
25	public_accessibility_morula_minus_8cell	334	-0.1859987501666666
25	public_accessibility_morula_minus_8cell	335	-0.28547855992
25	public_accessibility_morula_minus_8cell	336	0.009886507640000004
25	public_accessibility_morula_minus_8cell	337	-0.1666374792916667
25	public_accessibility_morula_minus_8cell	338	-0.04879122727999996
25	public_accessibility_morula_minus_8cell	339	-0.12143687672000004
25	public_accessibility_morula_minus_8cell	340	-0.10480482020833332
25	public_accessibility_morula_minus_8cell	341	-0.27291969048000003
25	public_accessibility_morula_minus_8cell	342	-0.0969966247619048
25	public_accessibility_morula_minus_8cell	343	-0.0450660977272727
25	public_accessibility_morula_minus_8cell	344	-0.13474352175000004
25	public_accessibility_morula_minus_8cell	345	-0.18082029400000008
25	public_accessibility_morula_minus_8cell	346	0.08700479245833326
25	public_accessibility_morula_minus_8cell	347	0.056491620375000044
25	public_accessibility_morula_minus_8cell	348	-0.023130670956521722
25	public_accessibility_morula_minus_8cell	349	-0.3214313651666666
25	public_accessibility_morula_minus_8cell	350	-0.11743736188000004
25	public_accessibility_morula_minus_8cell	351	-0.4113898380416668
25	public_accessibility_morula_minus_8cell	352	-0.32944002650000004
25	public_accessibility_morula_minus_8cell	353	-0.09749483573913045
25	public_accessibility_morula_minus_8cell	354	-0.08957862987500002
25	public_accessibility_morula_minus_8cell	355	-0.11940368666666663
25	public_accessibility_morula_minus_8cell	356	-0.17740170278260872
25	public_accessibility_morula_minus_8cell	357	-0.12716132656521734
25	public_accessibility_morula_minus_8cell	358	-0.13267286186363633
25	public_accessibility_morula_minus_8cell	359	-0.3450288318800001
25	public_accessibility_morula_minus_8cell	360	-0.04593759703999998
25	public_accessibility_morula_minus_8cell	361	-0.1627842104
25	public_accessibility_morula_minus_8cell	362	0.20372209731999993
25	public_accessibility_morula_minus_8cell	363	0.04624809904166669
25	public_accessibility_morula_minus_8cell	364	-0.07755123691999999
25	public_accessibility_morula_minus_8cell	365	-0.25416196374999994
25	public_accessibility_morula_minus_8cell	366	-0.05200258512499994
25	public_accessibility_morula_minus_8cell	367	-0.12849895144
25	public_accessibility_morula_minus_8cell	368	-0.06334043662499998
25	public_accessibility_morula_minus_8cell	369	-0.1201961484
25	public_accessibility_morula_minus_8cell	370	-0.26797437072
25	public_accessibility_morula_minus_8cell	371	-0.3430882283478261
25	public_accessibility_morula_minus_8cell	372	-0.03817622784000005
25	public_accessibility_morula_minus_8cell	373	-0.13052631058333336
25	public_accessibility_morula_minus_8cell	374	0.12842287716666664
25	public_accessibility_morula_minus_8cell	375	-0.18017877243478264
25	public_accessibility_morula_minus_8cell	376	-0.23579053508695666
25	public_accessibility_morula_minus_8cell	377	0.03070843343999996
25	public_accessibility_morula_minus_8cell	378	-0.14174074188
25	public_accessibility_morula_minus_8cell	379	-0.19732372962500003
25	public_accessibility_morula_minus_8cell	380	-0.05844654207999999
25	public_accessibility_morula_minus_8cell	381	0.15849007347999997
25	public_accessibility_morula_minus_8cell	382	-0.22668826425000002
25	public_accessibility_morula_minus_8cell	383	-0.2744593474583333
25	public_accessibility_morula_minus_8cell	384	0.029625954279999984
25	public_accessibility_morula_minus_8cell	385	-0.0645585220833333
25	public_accessibility_morula_minus_8cell	386	-0.13752324820833337
25	public_accessibility_morula_minus_8cell	387	0.06592475704166674
25	public_accessibility_morula_minus_8cell	388	-0.3078846019166666
25	public_accessibility_morula_minus_8cell	389	-0.140043077
25	public_accessibility_morula_minus_8cell	390	-0.14063781770833342
25	public_accessibility_morula_minus_8cell	391	-0.09663362904166672
25	public_accessibility_morula_minus_8cell	392	-0.28761227619999996
25	public_accessibility_morula_minus_8cell	393	-0.17451767436000012
25	public_accessibility_morula_minus_8cell	394	-0.11058768375999999
25	public_accessibility_morula_minus_8cell	395	-0.38784956333333326
25	public_accessibility_morula_minus_8cell	396	-0.06889419516000002
25	public_accessibility_morula_minus_8cell	397	-0.1656931989583334
25	public_accessibility_morula_minus_8cell	398	-0.0885426227083334
25	public_accessibility_morula_minus_8cell	399	-0.05453675212500003
25	public_accessibility_morula_minus_8cell	400	0.002671104583333287
25	public_accessibility_morula_minus_8cell	401	-0.07111187268000002
25	public_accessibility_morula_minus_8cell	402	-0.045695202956521734
25	public_accessibility_morula_minus_8cell	403	-0.11289269456000005
25	public_accessibility_morula_minus_8cell	404	-0.07006349992000002
25	public_accessibility_morula_minus_8cell	405	-0.09310757780000004
25	public_accessibility_morula_minus_8cell	406	-0.20073552188000002
25	public_accessibility_morula_minus_8cell	407	-0.1533271012916667
25	public_accessibility_morula_minus_8cell	408	-0.2827057875833332
25	public_accessibility_morula_minus_8cell	409	-0.15168828917391314
25	public_accessibility_morula_minus_8cell	410	-0.34367378972727264
25	public_accessibility_morula_minus_8cell	411	-0.06127072145833337
25	public_accessibility_morula_minus_8cell	412	-0.1554693325416668
25	public_accessibility_morula_minus_8cell	413	-0.02507658004166662
25	public_accessibility_morula_minus_8cell	414	-0.2727301378260869
25	public_accessibility_morula_minus_8cell	415	-0.5672802713749999
25	public_accessibility_morula_minus_8cell	416	-0.05502137769565213
25	public_accessibility_morula_minus_8cell	417	-0.07811953443478269
25	public_accessibility_morula_minus_8cell	418	-0.1772020716956522
25	public_accessibility_morula_minus_8cell	419	0.0537477807083333
25	public_accessibility_morula_minus_8cell	420	0.13865262607999998
25	public_accessibility_morula_minus_8cell	421	-0.25585962974999993
25	public_accessibility_morula_minus_8cell	422	-0.2890879819166667
25	public_accessibility_morula_minus_8cell	423	-0.29460765699999997
25	public_accessibility_morula_minus_8cell	424	-0.3135757000799999
25	public_accessibility_morula_minus_8cell	425	0.06915357372000003
25	public_accessibility_morula_minus_8cell	426	-0.04185759008333337
25	public_accessibility_morula_minus_8cell	427	-0.08503500130434782
25	public_accessibility_morula_minus_8cell	428	-0.04527282695652176
25	public_accessibility_morula_minus_8cell	429	-0.030668751125000032
25	public_accessibility_morula_minus_8cell	430	-0.3978126928750001
25	public_accessibility_morula_minus_8cell	431	0.006600223541666718
25	public_accessibility_morula_minus_8cell	432	-0.15612669304166668
25	public_accessibility_morula_minus_8cell	433	-0.18542946639130434
25	public_accessibility_morula_minus_8cell	434	-0.18990489645833328
25	public_accessibility_morula_minus_8cell	435	-0.08592537856
25	public_accessibility_morula_minus_8cell	436	-0.3987785761363636
25	public_accessibility_morula_minus_8cell	437	-0.10770944586956525
25	public_accessibility_morula_minus_8cell	438	-0.14718396586956525
25	public_accessibility_morula_minus_8cell	439	-0.1566001492
25	public_accessibility_morula_minus_8cell	440	-0.17655216291666664
25	public_accessibility_morula_minus_8cell	441	0.23025253104166674
25	public_accessibility_morula_minus_8cell	442	-0.18443399158333337
25	public_accessibility_morula_minus_8cell	443	-0.07122437687500012
25	public_accessibility_morula_minus_8cell	444	-0.07974145608333331
25	public_accessibility_morula_minus_8cell	445	-0.22735460413043482
25	public_accessibility_morula_minus_8cell	446	-0.20840630366666668
25	public_accessibility_morula_minus_8cell	447	-0.18389121774999997
25	public_accessibility_morula_minus_8cell	448	-0.11776823287999998
25	public_accessibility_morula_minus_8cell	449	-0.15019449712500002
25	public_accessibility_morula_minus_8cell	450	-0.15390035108000005
25	public_accessibility_morula_minus_8cell	451	-0.25142379529166664
25	public_accessibility_morula_minus_8cell	452	-0.041576652080000026
25	public_accessibility_morula_minus_8cell	453	-0.24281765995833338
25	public_accessibility_morula_minus_8cell	454	-0.217731702
25	public_accessibility_morula_minus_8cell	455	-0.019375756166666657
25	public_accessibility_morula_minus_8cell	456	-0.02045941952173914
25	public_accessibility_morula_minus_8cell	457	-0.07625300664000007
25	public_accessibility_morula_minus_8cell	458	-0.3431144658800001
25	public_accessibility_morula_minus_8cell	459	-0.15292644855999998
25	public_accessibility_morula_minus_8cell	460	-0.016916929869565243
25	public_accessibility_morula_minus_8cell	461	-0.1842573664347826
25	public_accessibility_morula_minus_8cell	462	-0.04634003127272732
25	public_accessibility_morula_minus_8cell	463	-0.12266797172727273
25	public_accessibility_morula_minus_8cell	464	-0.16901530568
25	public_accessibility_morula_minus_8cell	465	-0.14116320568000001
25	public_accessibility_morula_minus_8cell	466	-0.003333840304347908
25	public_accessibility_morula_minus_8cell	467	0.10554786479166671
25	public_accessibility_morula_minus_8cell	468	-0.25586995654166667
25	public_accessibility_morula_minus_8cell	469	-0.06499902786956523
25	public_accessibility_morula_minus_8cell	470	-0.28289871891999996
25	public_accessibility_morula_minus_8cell	471	-0.20935491737499992
25	public_accessibility_morula_minus_8cell	472	-0.22912324735999995
25	public_accessibility_morula_minus_8cell	473	-0.09576462866666673
25	public_accessibility_morula_minus_8cell	474	-0.21766161562499997
25	public_accessibility_morula_minus_8cell	475	-0.15513194470833333
25	public_accessibility_morula_minus_8cell	476	-0.3153666715600001
25	public_accessibility_morula_minus_8cell	477	-0.07330100329166668
25	public_accessibility_morula_minus_8cell	478	0.0021291564999999664
25	public_accessibility_morula_minus_8cell	479	0.08556583333333335
25	public_accessibility_morula_minus_8cell	480	-0.05409121027999997
25	public_accessibility_morula_minus_8cell	481	-0.22830710034782611
25	public_accessibility_morula_minus_8cell	482	0.07266241552000006
25	public_accessibility_morula_minus_8cell	483	-0.2803021777916668
25	public_accessibility_morula_minus_8cell	484	-0.23775892600000004
25	public_accessibility_morula_minus_8cell	485	-0.11158612509090919
25	public_accessibility_morula_minus_8cell	486	0.01311174945833335
25	public_accessibility_morula_minus_8cell	487	0.2171152067391304
25	public_accessibility_morula_minus_8cell	488	-0.2973735894347826
25	public_accessibility_morula_minus_8cell	489	-0.14763913176
25	public_accessibility_morula_minus_8cell	490	-0.215386111173913
25	public_accessibility_morula_minus_8cell	491	0.09596414966666662
25	public_accessibility_morula_minus_8cell	492	-0.06634762787499997
25	public_accessibility_morula_minus_8cell	493	-0.04567088928000005
25	public_accessibility_morula_minus_8cell	494	-0.15149784192000001
25	public_accessibility_morula_minus_8cell	495	-0.12237866675000002
25	public_accessibility_morula_minus_8cell	496	-0.03342443425000006
25	public_accessibility_morula_minus_8cell	497	-0.21439149516666667
25	public_accessibility_morula_minus_8cell	498	-0.057597710249999996
25	public_accessibility_morula_minus_8cell	499	-0.02532921337500001
25	public_accessibility_morula_minus_8cell	500	-0.025950919541666617
25	public_accessibility_morula_minus_8cell	501	0.01761942728
25	public_accessibility_morula_minus_8cell	502	0.10698959273913049
25	public_accessibility_morula_minus_8cell	503	0.06662642712499996
25	public_accessibility_morula_minus_8cell	504	-0.2542316342608696
25	public_accessibility_morula_minus_8cell	505	-0.28047459920833334
25	public_accessibility_morula_minus_8cell	506	-0.35753010712000005
25	public_accessibility_morula_minus_8cell	507	0.04953819170833331
25	public_accessibility_morula_minus_8cell	508	-0.18896160337499998
25	public_accessibility_morula_minus_8cell	509	-0.2741280950400001
25	public_accessibility_morula_minus_8cell	510	0.23598137796000004
25	public_accessibility_morula_minus_8cell	511	-0.10230009458333326
25	public_accessibility_morula_minus_8cell	512	-0.12144181795454546
25	public_accessibility_morula_minus_8cell	513	0.1629954808181818
25	public_accessibility_morula_minus_8cell	514	0.00048716065217384487
25	public_accessibility_morula_minus_8cell	515	-0.19462247612499997
25	public_accessibility_morula_minus_8cell	516	-0.2613636954347825
25	public_accessibility_morula_minus_8cell	517	-0.09791950100000003
25	public_accessibility_morula_minus_8cell	518	-0.018714969399999982
25	public_accessibility_morula_minus_8cell	519	-0.06792822119047622
25	public_accessibility_morula_minus_8cell	520	-0.028031159130434812
25	public_accessibility_morula_minus_8cell	521	-0.08040197851999999
25	public_accessibility_morula_minus_8cell	522	-0.2242152168
25	public_accessibility_morula_minus_8cell	523	-0.15195159265217395
25	public_accessibility_morula_minus_8cell	524	0.08308505604545459
25	public_accessibility_morula_minus_8cell	525	-0.08930273587500005
25	public_accessibility_morula_minus_8cell	526	-0.22687410262500005
25	public_accessibility_morula_minus_8cell	527	-0.027344965208333367
25	public_accessibility_morula_minus_8cell	528	-0.18074278263999993
25	public_accessibility_morula_minus_8cell	529	0.026628826318181822
25	public_accessibility_morula_minus_8cell	530	-0.27203401916666675
25	public_accessibility_morula_minus_8cell	531	-0.09423109080952385
25	public_accessibility_morula_minus_8cell	532	-0.06381409283333327
25	public_accessibility_morula_minus_8cell	533	-0.28069915108695653
25	public_accessibility_morula_minus_8cell	534	-0.12416142551999997
25	public_accessibility_morula_minus_8cell	535	-0.12168251095999999
25	public_accessibility_morula_minus_8cell	536	-0.11349588836000006
25	public_accessibility_morula_minus_8cell	537	0.15922429195454543
25	public_accessibility_morula_minus_8cell	538	-0.05032155170833332
25	public_accessibility_morula_minus_8cell	539	-0.23562431825
25	public_accessibility_morula_minus_8cell	540	-0.1337832054
25	public_accessibility_morula_minus_8cell	541	-0.33782201455999994
25	public_accessibility_morula_minus_8cell	542	-0.30519450292
25	public_accessibility_morula_minus_8cell	543	-0.25292276781818185
25	public_accessibility_morula_minus_8cell	544	-0.10625141152000003
25	public_accessibility_morula_minus_8cell	545	-0.20966496637499998
25	public_accessibility_morula_minus_8cell	546	-0.1716777934583333
25	public_accessibility_morula_minus_8cell	547	-0.4554839192916666
25	public_accessibility_morula_minus_8cell	548	-0.07368469572727276
25	public_accessibility_morula_minus_8cell	549	0.030443259909090883
25	public_accessibility_morula_minus_8cell	550	-0.05360802224000004
25	public_accessibility_morula_minus_8cell	551	-0.38658063337500015
