morula_A_mean	morula_P_mean	morula_reset_score_A_minus_P	morula_A_rank_lowest_is_1	morula_P_rank_highest_is_1	morula_reset_rank_lowest_is_1	iteration
0.4373365565502097	0.5432956828553644	-0.10595912630515475	1	6	3	774
0.44429020342483083	0.548314080221559	-0.1040238767967282	2	5	5	775
0.46092615184572505	0.5576537250897577	-0.0967275732440327	6	4	5	776
0.4417753184857419	0.5418128522078246	-0.10003753372208268	2	7	6	777
0.4121159658109466	0.5615371427260135	-0.1494211769150669	1	4	2	778
0.4810226067474899	0.5639846994424489	-0.08296209269495897	7	3	6	779
0.48423033386102604	0.5585376147941721	-0.07430728093314604	7	4	7	780
0.4685358900963364	0.5498522732869439	-0.08131638319060747	6	6	7	781
0.47499033280795866	0.5106208866415692	-0.03563055383361058	7	7	7	782
0.4482241135289083	0.5735807271573676	-0.12535661362845935	4	3	2	783
0.46565047078418037	0.5534978869307094	-0.08784741614652908	6	4	6	784
0.4451277584061559	0.5728764860149552	-0.1277487276087993	3	1	2	785
0.4476937974498451	0.5998396779607432	-0.1521458805108981	2	1	1	786
0.4393366499403302	0.5400422657913155	-0.10070561585098531	1	7	6	787
0.43257817164188495	0.5652724365247671	-0.13269426488288216	1	3	1	788
0.4428256437434511	0.6045387078209775	-0.1617130640775264	2	1	1	789
0.43672715275590096	0.5356435180315383	-0.09891636527563735	2	7	5	790
0.44177518858097886	0.6005166883748664	-0.15874149979388752	2	1	1	791
0.4714097182965659	0.5142953203781281	-0.04288560208156217	7	7	7	792
0.4442549171801151	0.6015569501552873	-0.1573020329751722	3	1	1	793
0.4597148044133355	0.5477513915064427	-0.08803658709310719	5	6	5	794
0.47119053381335785	0.5557628180730344	-0.08457228425967656	7	5	6	795
0.44655176749235864	0.575290717347188	-0.1287389498548293	2	3	2	796
0.4404286498630749	0.5832736182442495	-0.1428449683811746	1	2	1	797
0.4720078755714598	0.567728562150437	-0.0957206865789772	7	4	5	798
0.45984428475353245	0.5214515491188296	-0.061607264365297176	6	7	7	799
0.4556604957498622	0.5472910479711214	-0.09163055222125915	5	6	5	800
0.45957789977977287	0.5550192666267727	-0.09544136684699983	6	4	5	801
0.4466773932258236	0.5378299691705277	-0.0911525759447041	3	7	6	802
0.44829627950899437	0.5911387362607124	-0.14284245675171808	2	2	1	803
0.4513296895671338	0.5876226255518945	-0.13629293598476067	4	1	1	804
0.45384928826875814	0.5644544358866721	-0.11060514761791396	3	3	2	805
0.4388160321725805	0.5628680704970366	-0.1240520383244561	1	3	3	806
0.4267926253663137	0.6396176658292457	-0.21282504046293205	1	1	1	807
0.4565465750384037	0.5979632486967095	-0.1414166736583058	4	1	1	808
0.43514756947430505	0.5807203033188224	-0.14557273384451735	1	2	1	809
0.47840233513274283	0.5612635803876356	-0.08286124525489275	7	4	7	810
0.4479476881444732	0.564086411077147	-0.11613872293267374	2	4	4	811
0.4469745156217809	0.5591474447788575	-0.11217292915707655	2	5	4	812
0.44251386265423365	0.5252343272308624	-0.08272046457662874	2	7	5	813
0.4444672817238448	0.5586497035335111	-0.11418242180966626	3	4	3	814
0.4698790104899657	0.5377045333659718	-0.06782552287600607	7	6	6	815
0.46313384468424396	0.5254529681960206	-0.06231912351177665	6	7	7	816
0.43392345755624145	0.5488784401863684	-0.11495498263012699	2	5	2	817
0.45333417990209784	0.5631583398093879	-0.10982415990729005	4	4	4	818
0.45377165050654966	0.5594603563252628	-0.10568870581871315	5	5	6	819
0.4313936505627462	0.5289704741809764	-0.09757682361823022	2	6	5	820
0.4371553107417523	0.5537662971095569	-0.11661098636780465	1	5	2	821
0.4625837705070681	0.5687813243701157	-0.10619755386304763	7	2	4	822
0.46999918410007213	0.5567553446586659	-0.08675616055859381	7	4	5	823
0.4399631204715608	0.5985203361590146	-0.1585572156874538	2	1	1	824
0.41275050516799616	0.547169805996071	-0.13441930082807485	1	5	1	825
0.4773114872176761	0.5466771716121748	-0.0693656843944987	7	7	7	826
0.4661553366925805	0.5362386481444903	-0.07008331145190977	7	7	7	827
0.40734248663017353	0.5449210884663545	-0.13757860183618092	1	6	1	828
0.4464772040277	0.5647830155138842	-0.11830581148618419	2	2	3	829
0.45463139843889366	0.5844387040433915	-0.12980730560449782	5	2	2	830
0.44578105093001236	0.5397070152290727	-0.09392596429906036	3	6	5	831
0.44488330799802595	0.5711203912010173	-0.12623708320299137	1	2	1	832
0.44912880257997145	0.5519002050900138	-0.10277140251004235	4	6	5	833
0.4617398464016287	0.5462569395763203	-0.08451709317469158	5	6	6	834
0.4300853955921397	0.5572714879435788	-0.12718609235143913	2	4	2	835
0.434133209843248	0.527088649940819	-0.09295544009757106	1	7	5	836
0.4471737867012311	0.5475881167730714	-0.10041433007184031	3	6	5	837
0.4483231977367315	0.5184596725215782	-0.07013647478484669	3	7	7	838
0.4363386992312207	0.5319557918683143	-0.09561709263709361	1	7	5	839
0.43072676977042385	0.5686003503932534	-0.13787358062282956	1	2	1	840
0.45437835830883694	0.5599205780580186	-0.10554221974918171	4	5	5	841
0.4642604048487854	0.5731902186640333	-0.10892981381524791	7	2	4	842
0.44949269725706753	0.5582476741131498	-0.10875497685608226	4	5	4	843
0.47315852467734737	0.5600889522048037	-0.08693042752745633	6	5	7	844
0.47349808438435126	0.5493068699000208	-0.0758087855156695	7	6	6	845
0.45592547578969295	0.5821940783051104	-0.12626860251541744	4	3	3	846
0.4346749212346033	0.5686315825378957	-0.13395666130329242	1	2	1	847
0.4029135899927895	0.551483360656608	-0.1485697706638185	1	6	2	848
0.4649747801598025	0.5667860127112168	-0.10181123255141428	6	3	6	849
0.44411317899369634	0.5715755322995804	-0.127462353305884	3	3	2	850
0.43131340228787773	0.5715576844220313	-0.14024428213415352	1	2	1	851
0.4342570623541699	0.570683232267379	-0.13642616991320916	2	3	2	852
0.44178690684507044	0.5710734396297186	-0.12928653278464813	2	2	2	853
0.45345478434064657	0.5653474023172471	-0.11189261797660055	4	3	3	854
0.4721731037224132	0.5785427855065435	-0.10636968178413025	7	2	3	855
0.42252009368375243	0.5747088839672932	-0.15218879028354082	2	3	2	856
0.4772131080119901	0.5503762909064569	-0.07316318289446683	7	5	7	857
0.4449688702768934	0.5425317068024208	-0.09756283652552739	2	7	6	858
0.4662666639890023	0.5468820090765558	-0.08061534508755352	4	6	5	859
0.44647148374953394	0.5423007483863008	-0.09582926463676689	1	7	7	860
0.42517414543228327	0.5303526901321668	-0.10517854469988352	1	6	4	861
0.4535517913232999	0.5692439909713501	-0.11569219964805022	4	3	3	862
0.4480712401444129	0.5810114452548806	-0.13294020511046767	3	2	1	863
0.43898471289424135	0.5592833469242569	-0.1202986340300155	2	4	3	864
0.44895400411159386	0.5541107986502845	-0.10515679453869059	3	5	4	865
0.48871738651493657	0.5626263407442654	-0.07390895422932886	7	4	7	866
0.42702312080147	0.5543490286809593	-0.12732590787948928	1	6	3	867
0.449461379817225	0.5055198548161746	-0.05605847499894956	2	7	7	868
0.4381677182443739	0.5824018482201199	-0.14423412997574597	2	2	1	869
0.48765960165895633	0.5645535392418978	-0.07689393758294144	7	2	7	870
0.4453465050508955	0.5869448652208941	-0.14159836016999855	2	1	1	871
0.46010902658567204	0.5746583325262192	-0.11454930594054719	6	2	2	872
0.4176518489435219	0.5726015182049214	-0.15494966926139953	1	2	1	873
0.4490797150516914	0.5666835508543178	-0.11760383580262634	5	4	5	874
0.46478888086800474	0.5471705888728903	-0.08238170800488553	7	5	7	875
0.4472636765832249	0.5654544147993473	-0.11819073821612242	3	4	3	876
0.44761229023822874	0.5827339653107794	-0.13512167507255063	3	1	1	877
0.45239999940886905	0.5608163415844069	-0.1084163421755378	4	5	4	878
0.4546909749439874	0.5432965394666447	-0.08860556452265728	4	7	5	879
0.45002571021540677	0.5602509454915783	-0.11022523527617151	5	5	3	880
0.45992352193139685	0.546210818117016	-0.08628729618561914	6	6	7	881
0.4574462634637974	0.5209681985970114	-0.06352193513321397	6	7	7	882
0.4586192457606881	0.56554423786644	-0.10692499210575196	5	4	4	883
0.444031673347133	0.5604184021790048	-0.11638672883187184	2	5	4	884
0.44796302826125084	0.5573127923436229	-0.10934976408237201	3	4	4	885
0.4601685398371226	0.5373421334026376	-0.07717359356551501	6	7	7	886
0.46576166364568106	0.552115720454816	-0.086354056809135	7	5	6	887
0.4686552763619559	0.5558795089417917	-0.0872242325798358	7	5	7	888
0.47378657316310213	0.5429162680299437	-0.06912969486684162	7	6	7	889
0.4546115296249336	0.5498374421876873	-0.09522591256275365	4	6	6	890
0.4544212757772268	0.5899894759233966	-0.13556820014616977	5	1	1	891
0.44646018077253125	0.5868155344225786	-0.14035535365004737	2	2	3	892
0.42517829544536023	0.5424353885415207	-0.1172570930961605	1	7	2	893
0.4363316123307089	0.6002838117526246	-0.1639521994219157	1	1	1	894
0.43407450631452005	0.5862355944763509	-0.15216108816183083	2	2	2	895
0.43925219242407576	0.5608416344965408	-0.12158944207246503	2	4	2	896
0.4233934973592998	0.5587635656753858	-0.13537006831608595	1	5	1	897
0.4332966969365945	0.5622620836819856	-0.1289653867453911	2	3	2	898
0.45919164412885405	0.5562921613178123	-0.09710051718895829	4	5	5	899
0.4493808610503156	0.5598875957754869	-0.11050673472517125	2	4	2	900
0.44519301401686057	0.548405290743783	-0.1032122767269224	3	5	4	901
0.4413727952335357	0.556427058100092	-0.11505426286655629	2	5	3	902
0.4800819665224852	0.5798098839719855	-0.09972791744950033	7	1	4	903
0.45865910049671504	0.5431609916968783	-0.08450189120016321	6	7	7	904
0.4557166455554253	0.5768874366973231	-0.12117079114189783	6	2	3	905
0.4633628598433949	0.5511344751385312	-0.08777161529513627	6	5	6	906
0.46453888805518306	0.5502665785364039	-0.08572769048122086	6	5	6	907
0.46153501608100156	0.5353651502720501	-0.07383013419104856	7	7	7	908
0.4741508473298242	0.5620508333890553	-0.08789998605923105	7	2	6	909
0.46071528453920385	0.5520728465752262	-0.0913575620360223	6	5	6	910
0.46088987303826834	0.5824863661488089	-0.12159649311054055	6	2	2	911
0.4849618037614293	0.5344274079450512	-0.04946560418362189	7	7	7	912
0.44381620113882525	0.5560593674226368	-0.11224316628381159	2	4	2	913
0.44735525857965386	0.5685584557344928	-0.12120319715483896	1	3	2	914
0.4555074274365693	0.5780816024623242	-0.1225741750257549	5	2	2	915
0.44794079351767874	0.5890389017370496	-0.1410981082193709	3	2	1	916
0.4968918791416393	0.5611847163019602	-0.06429283716032091	7	5	7	917
0.46094450148625915	0.5771702332139184	-0.11622573172765921	7	2	3	918
0.434359915151754	0.5650701636518748	-0.1307102485001208	1	3	1	919
0.4600857975122264	0.5739772084762923	-0.11389141096406591	6	2	3	920
0.4491061239570683	0.5532174747285671	-0.1041113507714988	4	4	5	921
0.44351189348573056	0.5347881228791599	-0.09127622939342933	3	7	5	922
0.427780150268892	0.5697833160210198	-0.14200316575212785	2	2	2	923
0.4226321194488055	0.5886081209437735	-0.16597600149496794	1	1	1	924
0.44794123983061035	0.5554255956547239	-0.10748435582411359	4	5	4	925
0.42433413051829844	0.5530009956620476	-0.1286668651437492	1	4	1	926
0.45004134964993103	0.5425858310876654	-0.09254448143773442	4	6	5	927
0.44531203083999976	0.5449929370044881	-0.09968090616448838	1	5	5	928
0.4474398856219387	0.5458778682149692	-0.09843798259303049	3	5	3	929
0.44447153330390277	0.5729853195552473	-0.12851378625134458	4	2	3	930
0.4343715236482021	0.5704982839803215	-0.13612676033211946	1	3	2	931
0.4708820828101577	0.5722331003958384	-0.10135101758568071	7	1	5	932
0.44336157598787534	0.5789339049592129	-0.13557232897133759	3	1	1	933
0.43736018622904316	0.5942940042075812	-0.156933817978538	2	1	1	934
0.43419272824733274	0.5695285943844499	-0.13533586613711718	3	3	3	935
0.42731823038709843	0.5237652582721231	-0.09644702788502463	2	7	6	936
0.45967670122833326	0.5403164267771682	-0.08063972554883492	5	7	6	937
0.47555513814554123	0.5902579122799314	-0.11470277413439017	7	1	3	938
0.45475492652001515	0.5598682164105305	-0.10511328989051538	5	3	4	939
0.4535736763455651	0.56496980726924	-0.11139613092367484	4	2	3	940
0.4558458909787461	0.564677165844427	-0.10883127486568084	4	2	4	941
0.4470534727763877	0.5598395306873878	-0.1127860579110001	4	3	3	942
0.4508084247639576	0.5539675245920347	-0.10315909982807708	4	5	4	943
0.459650473124424	0.5569186894867764	-0.09726821636235239	4	5	5	944
0.4459083083708356	0.5736830767302433	-0.1277747683594077	2	2	2	945
0.4580764533478377	0.551619898352047	-0.09354344500420925	4	5	5	946
0.44080487243146665	0.5192138363209592	-0.07840896388949253	2	7	6	947
0.4567611600965326	0.571489350226982	-0.11472819013044938	5	2	3	948
0.43561169388165244	0.5620552564292689	-0.12644356254761646	1	4	1	949
0.45636014014373116	0.5980094881752397	-0.14164934803150853	4	1	1	950
0.4933079754508729	0.5315294453266252	-0.038221469875752256	7	6	7	951
0.4468815123826804	0.5600096516630728	-0.11312813928039239	3	4	3	952
0.4499532683253535	0.5268734067055801	-0.07692013838022665	4	6	6	953
0.4369498136792415	0.543117542638343	-0.10616772895910148	3	7	3	954
0.463905572848431	0.5395672295852894	-0.07566165673685837	6	6	7	955
0.4551340541573378	0.5601144209581851	-0.10498036680084727	5	3	5	956
0.4581766945191196	0.5745715496252247	-0.11639485510610514	6	1	5	957
0.4583914469794885	0.5850270080921495	-0.12663556111266094	6	3	3	958
0.43630748109655104	0.5535897592814567	-0.11728227818490566	1	4	2	959
0.4516522554951236	0.538459615140942	-0.08680735964581837	3	6	6	960
0.45260802791467425	0.5435047777542963	-0.09089674983962204	5	7	6	961
0.4597290365974961	0.5806613593069345	-0.12093232270943843	6	1	1	962
0.4375298219554202	0.5340618355269808	-0.09653201357156066	2	5	5	963
0.44673634608125457	0.5443598085174765	-0.09762346243622189	3	6	6	964
0.4439259376992768	0.557015717327109	-0.11308977962783218	2	5	4	965
0.479262861548391	0.5074761229911613	-0.02821326144277031	7	7	7	966
0.45161048181315205	0.5486948548976815	-0.0970843730845295	4	6	7	967
0.47831668853407894	0.5361214252637164	-0.057804736729637485	7	7	7	968
0.4232692584636525	0.5398881193706815	-0.116618860907029	1	7	3	969
0.4589419862836662	0.5319247817280319	-0.0729827954443657	6	6	7	970
0.4304319350878943	0.5791643399697575	-0.14873240488186318	1	2	1	971
0.457979074663807	0.5795201177032421	-0.12154104303943508	5	1	2	972
0.4613242101276297	0.5284221891240078	-0.06709797899637815	6	7	7	973
0.4540007272120547	0.538591073052537	-0.08459034584048225	5	6	7	974
0.46227401887276826	0.5358948450586936	-0.0736208261859253	7	7	7	975
0.43026554352323304	0.5700576139865573	-0.13979207046332426	1	2	1	976
0.470434977445252	0.5739710115698805	-0.10353603412462853	6	1	5	977
0.4656493443233856	0.5471343497167318	-0.08148500539334619	7	6	6	978
0.45056789971956923	0.5607680881758473	-0.1102001884562781	2	6	5	979
0.46100091648360464	0.5426761623009387	-0.0816752458173341	6	5	6	980
0.4785796538123496	0.5659222943048906	-0.08734264049254098	6	3	7	981
0.43436408417913597	0.5832266428464102	-0.14886255866727427	1	2	2	982
0.4636406337910462	0.5510359047967924	-0.08739527100574623	7	5	6	983
0.47228531781259514	0.5637246044113341	-0.09143928659873896	7	2	7	984
0.4379345123676678	0.5647489337462331	-0.12681442137856536	2	3	2	985
0.4548867120333572	0.5597322588604124	-0.10484554682705527	5	5	4	986
0.4514546812014462	0.5920295851515267	-0.1405749039500805	3	2	2	987
0.4546592187715796	0.5499911027683834	-0.09533188399680376	4	5	5	988
0.43970606092366415	0.5437549887883468	-0.10404892786468267	2	6	5	989
0.45499739344363027	0.5592840142595344	-0.10428662081590417	4	4	4	990
0.48293546451879366	0.51287824154335	-0.02994277702455639	7	7	7	991
0.4667262376768693	0.6228963886766874	-0.15617015099981807	6	1	1	992
0.429824281352666	0.5691683511361721	-0.13934406978350616	2	3	1	993
0.46566476901936654	0.5798502382206822	-0.11418546920131561	7	2	2	994
0.4479486144760352	0.5634502761875545	-0.11550166171151932	4	2	2	995
0.449077811008285	0.5571868365023005	-0.10810902549401552	4	4	3	996
0.46526551159135954	0.5654176694492018	-0.10015215785784226	5	3	4	997
0.420065592173826	0.5727620758417978	-0.15269648366797184	1	1	1	998
0.46248440433586613	0.5295688435986285	-0.06708443926276242	7	7	7	999
0.47643144006541255	0.5302819000904863	-0.05385046002507371	7	7	7	1000
0.4397062734720043	0.5784020563866965	-0.1386957829146922	2	1	1	1001
0.4586633724243838	0.5716686837502548	-0.113005311325871	5	3	3	1002
0.44291073291909533	0.5511675059163885	-0.1082567729972932	3	6	3	1003
0.4570520532307535	0.5798763664036181	-0.12282431317286457	5	2	3	1004
0.42089959335934446	0.5722919578665007	-0.1513923645071562	1	2	1	1005
0.43848625309416595	0.5842083064582436	-0.14572205336407767	1	1	1	1006
0.4619663658968835	0.574629227919354	-0.1126628620224705	4	3	4	1007
0.4358427109261857	0.527824063994513	-0.09198135306832728	1	7	6	1008
0.4461567863875044	0.5879753353890409	-0.1418185490015365	3	2	1	1009
0.43924507596031376	0.5472933943397054	-0.1080483183793916	2	6	4	1010
0.4460070389913742	0.5374468907986021	-0.09143985180722786	3	5	7	1011
0.4815931476783832	0.5579086946714097	-0.0763155469930265	6	4	6	1012
0.4745769037033121	0.547419996676487	-0.07284309297317487	7	5	7	1013
0.45024683159434686	0.5675887406960519	-0.11734190910170506	4	3	3	1014
0.46396638186654493	0.5252694622734904	-0.06130308040694543	7	7	7	1015
0.4449159525120442	0.5396083985148159	-0.09469244600277171	3	6	6	1016
0.4386445731668624	0.5264368366362484	-0.08779226346938601	2	6	5	1017
0.45846503415891465	0.5175020319196775	-0.05903699776076282	5	7	7	1018
0.43492681212053147	0.5875525931027705	-0.15262578098223906	1	2	1	1019
0.45138442248689303	0.5798280726492608	-0.1284436501623678	4	2	2	1020
0.4462809565260634	0.5612616106525726	-0.11498065412650921	4	4	2	1021
0.42769924765897277	0.5811341713485079	-0.1534349236895351	1	1	1	1022
0.44957441004530585	0.5612070179896295	-0.11163260794432361	3	4	3	1023
0.4665275980887528	0.5588063781923641	-0.09227878010361129	6	3	6	1024
0.4491582439397006	0.5736292441475827	-0.12447100020788204	4	3	3	1025
0.46411078338260936	0.5437155355774754	-0.07960475219486607	6	6	7	1026
0.46577399884531395	0.5255503830668281	-0.059776384221514156	6	6	6	1027
0.4706313210238528	0.5665053573993478	-0.09587403637549502	7	2	6	1028
0.45483750726567135	0.5306242453608198	-0.07578673809514841	4	7	6	1029
0.47883871265632905	0.574251377349886	-0.09541266469355691	6	3	5	1030
0.4387081460249728	0.5507254460281754	-0.11201730000320259	1	5	4	1031
0.4392821510580396	0.56706038868604	-0.12777823762800045	1	2	2	1032
0.45951297881005804	0.5820814793020372	-0.1225685004919792	6	1	2	1033
0.45068733893883534	0.5081968450024842	-0.05750950606364885	3	7	7	1034
0.4495768608588612	0.5682215632452438	-0.11864470238638253	4	2	3	1035
0.4388039573304356	0.5651378714726306	-0.12633391414219503	2	2	2	1036
0.4246503071429993	0.5528444679813196	-0.1281941608383203	1	6	1	1037
0.43725128728823576	0.5439173804305819	-0.10666609314234615	2	7	5	1038
0.43278920780001423	0.5406070834425327	-0.10781787564251849	1	6	2	1039
0.4712194424021041	0.5047616405702132	-0.033542198168109105	7	7	7	1040
0.45212696311580625	0.5471679739057704	-0.09504101078996419	5	6	6	1041
0.4734593360472763	0.5558410585805794	-0.08238172253330311	6	4	5	1042
0.4751907306352481	0.5835934932334912	-0.10840276259824311	7	1	5	1043
0.43450769284612434	0.6022668369974076	-0.16775914415128323	2	1	1	1044
0.4831431742013888	0.5544825335536933	-0.07133935935230445	7	4	7	1045
0.44345523372374346	0.5545111472315932	-0.11105591350784977	5	5	4	1046
0.4340429494110714	0.5498720201363888	-0.1158290707253174	1	6	2	1047
0.4520624317904888	0.5596483485586006	-0.1075859167681118	3	4	4	1048
0.44912778004498655	0.5723675762708214	-0.12323979622583481	3	3	3	1049
0.45965795897245476	0.5471829688442749	-0.0875250098718201	4	6	5	1050
0.45530471646267595	0.5280741484388028	-0.0727694319761269	6	7	7	1051
0.45671893179216294	0.5339416556637524	-0.07722272387158946	6	7	7	1052
0.4772432453602769	0.5312110346906038	-0.05396778933032692	7	7	7	1053
0.4298893915856423	0.5787275829542892	-0.14883819136864684	1	2	1	1054
0.4599484842845429	0.5747209559893082	-0.11477247170476529	6	3	3	1055
0.4284786009647837	0.5413536954124135	-0.11287509444762983	1	6	3	1056
0.4464086906998151	0.5533080760789525	-0.1068993853791374	5	4	4	1057
0.4546256552543134	0.569441189418516	-0.11481553416420254	4	3	4	1058
0.4575621239579476	0.5686880159530757	-0.11112589199512812	5	3	3	1059
0.441251562931761	0.5694835399327937	-0.12823197700103267	1	3	3	1060
0.44608874845444596	0.5687884982845973	-0.12269974983015136	2	2	2	1061
0.4502930395380707	0.5682761776406091	-0.11798313810253841	4	4	4	1062
0.46990646506297884	0.5642386064251987	-0.0943321413622199	7	5	6	1063
0.44918683081608024	0.532854058251448	-0.08366722743536781	3	7	7	1064
0.42755676078107135	0.5753890319420224	-0.14783227116095105	1	1	1	1065
0.443870422136031	0.5618547311962335	-0.11798430906020252	1	3	3	1066
0.4527572585704461	0.5718927519603088	-0.11913549338986268	3	3	3	1067
0.4538552817756119	0.5633751778482144	-0.10951989607260254	4	3	4	1068
0.4499431062448186	0.5554247253503325	-0.1054816191055139	3	5	4	1069
0.47228489494124154	0.5528294726446451	-0.08054457770340356	7	6	7	1070
0.45672594089437113	0.5490763928718445	-0.09235045197747338	6	6	7	1071
0.467650226758362	0.5756230526146733	-0.1079728258563113	5	2	4	1072
0.45512276732098056	0.5707923259512612	-0.11566955863028061	6	1	1	1073
0.45048625931427816	0.5334374632566543	-0.08295120394237615	2	6	6	1074
0.41228844081498656	0.5456852680835745	-0.13339682726858798	1	5	2	1075
0.4500540905777271	0.5525870499145639	-0.10253295933683676	4	6	5	1076
0.45323250196673065	0.5866951326603806	-0.13346263069365	6	2	2	1077
0.45979460603585176	0.5801938086297951	-0.12039920259394332	6	2	3	1078
0.4769617654115639	0.5627357997017778	-0.08577403429021391	7	4	6	1079
0.4337987137010321	0.5883810787825363	-0.1545823650815042	1	1	1	1080
0.4426124357394752	0.5465367048734519	-0.10392426913397668	2	6	5	1081
0.4396429806450637	0.539277348805308	-0.09963436816024429	2	7	5	1082
0.42720346303726975	0.5746315377612211	-0.14742807472395136	1	2	1	1083
0.44937591659674625	0.581821506519577	-0.13244558992283073	2	1	2	1084
0.4466287922412198	0.5266038028742598	-0.07997501063303997	2	7	7	1085
0.44960178325866423	0.5442486703492666	-0.09464688709060237	4	6	5	1086
0.44946886157026195	0.5775516425961503	-0.12808278102588838	3	1	2	1087
0.4550839658455395	0.5635859029828949	-0.1085019371373554	4	4	4	1088
0.4663862327278552	0.5563856004717296	-0.0899993677438744	7	5	6	1089
0.4433262304841203	0.5737575000898018	-0.13043126960568147	2	3	1	1090
0.4231588928344484	0.5584176882068654	-0.13525879537241703	1	4	3	1091
0.4585418925796542	0.5739759957656588	-0.11543410318600461	6	2	4	1092
0.4343439419121873	0.5687987704037673	-0.13445482849157997	2	1	1	1093
0.44147000585103746	0.5739380680856527	-0.13246806223461527	2	2	2	1094
0.4382867948740217	0.5993254802596524	-0.16103868538563065	2	1	1	1095
0.4506470706191038	0.5558609327873538	-0.10521386216825002	4	5	4	1096
0.4492642362919619	0.6070350749389373	-0.1577708386469754	4	1	1	1097
0.4494963055759658	0.4979114911377361	-0.04841518556177027	3	7	7	1098
0.4221758720416053	0.5853905762454674	-0.16321470420386214	1	1	1	1099
0.4706018664989429	0.587633602613003	-0.11703173611406009	7	2	3	1100
0.4434426693521323	0.5330656336821875	-0.08962296433005523	2	7	5	1101
0.45088915562283216	0.5714180107947173	-0.12052885517188516	4	3	3	1102
0.4283523813914815	0.5382946597015913	-0.10994227831010978	1	6	4	1103
0.45675843139063477	0.5472952593970459	-0.09053682800641116	5	6	5	1104
0.43954082816510964	0.5249773150522861	-0.08543648688717642	1	7	7	1105
0.45173230141828774	0.5815447685623851	-0.1298124671440974	4	1	1	1106
0.4566092248284679	0.5398798199097495	-0.08327059508128165	6	6	6	1107
0.4689134328036238	0.5626905863600431	-0.0937771535564193	5	2	5	1108
0.44689355059395286	0.5694150291057972	-0.12252147851184436	3	4	2	1109
0.4523768583656567	0.5752143298754313	-0.12283747150977459	6	1	3	1110
0.46335314796002286	0.5893813390775791	-0.1260281911175562	6	1	1	1111
0.45294521051098086	0.5546661406012456	-0.10172093009026478	4	4	5	1112
0.4326859655776566	0.5737241500434248	-0.1410381844657682	1	2	1	1113
0.49274542681363404	0.5698547904088518	-0.07710936359521775	7	3	6	1114
0.4653175632764619	0.5547978750789692	-0.08948031180250726	7	5	7	1115
0.46480550844674556	0.5217123603091363	-0.056906851862390695	6	7	7	1116
0.4506218799323874	0.5576316237241465	-0.10700974379175915	5	4	3	1117
0.44371687827809636	0.5817891035290838	-0.1380722252509874	2	1	1	1118
0.42062427647764694	0.5178723745083493	-0.09724809803070239	1	7	6	1119
0.44486682383383336	0.5517379603651443	-0.10687113653131097	3	6	5	1120
0.4647824288659647	0.5118625485357673	-0.04708011966980258	5	7	7	1121
0.4553602713818666	0.5453053974775978	-0.08994512609573119	5	5	5	1122
0.4498230806812809	0.5681335008809058	-0.11831042019962484	3	1	2	1123
0.46097192298247247	0.5623027964881498	-0.10133087350567738	6	4	4	1124
0.4293738020430641	0.6049143136497123	-0.1755405116066482	1	1	1	1125
0.4566205288652463	0.5752072746293843	-0.11858674576413797	5	1	3	1126
0.4722648381921905	0.5878775146428982	-0.11561267645070766	7	1	2	1127
0.4335451597644558	0.6074849133748121	-0.17393975361035635	2	1	1	1128
0.4281396379125502	0.5314111636141745	-0.10327152570162429	2	6	5	1129
0.4388204672094486	0.5408145678713733	-0.10199410066192466	2	6	5	1130
0.44366578127465983	0.5775951875090077	-0.1339294062343479	2	3	1	1131
0.45159766994089373	0.5829514699989045	-0.13135380005801073	5	1	1	1132
0.4476216565417286	0.5562385566779857	-0.10861690013625713	4	4	4	1133
0.4450012891707319	0.5334561273105491	-0.08845483813981725	2	7	7	1134
0.45105672629533405	0.5956653519412751	-0.14460862564594107	4	1	1	1135
0.4616950173639084	0.561340041010187	-0.09964502364627859	7	4	5	1136
0.4661917160898093	0.4908953713732317	-0.024703655283422388	6	7	7	1137
0.4299787841140812	0.5816473168325503	-0.15166853271846914	1	1	1	1138
0.4594981142869753	0.5511130597189619	-0.09161494543198656	4	5	5	1139
0.45596420442760527	0.5215336384822543	-0.06556943405464905	4	7	7	1140
0.4460781529503084	0.5121142966526709	-0.06603614370236255	3	7	7	1141
0.43701858841452423	0.5688931099413199	-0.13187452152679568	1	3	1	1142
0.43423834863995936	0.5582613459540453	-0.12402299731408595	1	6	2	1143
0.46697652556814084	0.526962419273584	-0.05998589370544316	6	7	6	1144
0.4546204047376344	0.5444533357554866	-0.08983293101785222	5	6	6	1145
0.45435147445602586	0.5129243176990369	-0.05857284324301104	6	7	7	1146
0.4325852018384419	0.5878324703848996	-0.1552472685464577	1	1	1	1147
0.457274011546032	0.5759722875003772	-0.11869827595434523	5	2	4	1148
0.4739322581761016	0.5557054296828857	-0.08177317150678415	7	5	7	1149
0.45747819792756805	0.6062139809005281	-0.14873578297296008	5	1	1	1150
0.46578935621280865	0.5432102742255341	-0.07742091801272549	5	7	6	1151
0.4783481221796362	0.570081628717074	-0.09173350653743784	7	1	6	1152
0.4548888454314472	0.56684996240363	-0.11196111697218275	4	3	3	1153
0.44713387563809553	0.5463006714397347	-0.09916679580163917	2	5	5	1154
0.4488777110775617	0.5579630761049948	-0.10908536502743316	4	5	5	1155
0.46703292642740873	0.5269508017315392	-0.05991787530413045	6	7	7	1156
