region_type	control_set	cluster_name	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2004	cluster_2004	chr12	48401543	48401685	143	2	0.054339939
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5336	cluster_5336	chr3	21810519	21811175	657	2	0.030072859
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7504	cluster_7504	chr8	56574125	56574360	236	2	0.072558145
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5447	cluster_5447	chr4	138683175	138683216	42	2	-0.034925917
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4404	cluster_4404	chr2	181942011	181942141	131	4	-0.034161596
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5252	cluster_5252	chr3	163183069	163183093	25	2	0.01909685
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5656	cluster_5656	chr4	91150412	91150970	559	2	-0.038815357
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4920	cluster_4920	chr21	46409007	46410415	1409	5	0.027287077
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3303	cluster_3303	chr17	43188813	43189491	679	4	-0.028370305
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4141	cluster_4141	chr19	21296636	21296704	69	2	-0.044835746
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_883	cluster_883	chr10	126544862	126545066	205	2	-0.033963623
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3928	cluster_3928	chr19	24609361	24609990	630	2	-0.036694162
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3978	cluster_3978	chr19	8917404	8917604	201	3	-0.036936656
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5599	cluster_5599	chr4	170819860	170820676	817	4	0.044142923
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7095	cluster_7095	chr7	60838402	60838672	271	3	-0.064702969
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1851	cluster_1851	chr12	102983269	102983584	316	2	-0.015637944
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5020	cluster_5020	chr22	37117633	37117736	104	3	-0.027558478
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5977	cluster_5977	chr5	133781022	133781128	107	3	0.060793808
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1921	cluster_1921	chr12	86408030	86408077	48	2	0.013074757
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2355	cluster_2355	chr14	58141231	58141948	718	3	-0.01669596
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1126	cluster_1126	chr10	34060714	34060852	139	3	-0.033032012
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4551	cluster_4551	chr2	202356709	202356943	235	2	-0.053087412
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2126	cluster_2126	chr13	45242271	45242277	7	2	0.054376277
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6495	cluster_6495	chr6	168062406	168062904	499	6	0.010966867
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1333	cluster_1333	chr11	117401605	117403097	1493	3	-0.042831806
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5215	cluster_5215	chr3	43585142	43585748	607	3	0.019791166
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1564	cluster_1564	chr11	12511220	12511458	239	6	-0.013214527
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6498	cluster_6498	chr6	159382866	159382888	23	2	0.017322151
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6087	cluster_6087	chr6	34376902	34376907	6	2	0.055167825
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_23	cluster_23	chr1	112499328	112499791	464	2	-0.023801903
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6020	cluster_6020	chr5	154985256	154985751	496	4	-0.038638364
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7042	cluster_7042	chr7	101904145	101904736	592	3	0.0377521
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7072	cluster_7072	chr7	144767709	144768038	330	2	0.082616718
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5240	cluster_5240	chr3	86224074	86224173	100	3	0.021563529
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7425	cluster_7425	chr8	114474458	114474591	134	2	0.051781861
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2727	cluster_2727	chr15	76347698	76348073	376	3	-0.016253451
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6410	cluster_6410	chr6	34494766	34495412	647	3	-0.021018304
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1406	cluster_1406	chr11	9978832	9978858	27	2	-0.010845082
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1742	cluster_1742	chr12	109561409	109561601	193	4	0.010894564
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_587	cluster_587	chr1	58114687	58114883	197	2	-0.017575416
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4373	cluster_4373	chr2	158974221	158974463	243	3	0.049797989
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5659	cluster_5659	chr4	163443765	163443850	86	2	0.069857776
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5608	cluster_5608	chr4	38667442	38668317	876	7	0.05939623
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6604	cluster_6604	chr6	27458663	27458749	87	2	0.013598211
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6655	cluster_6655	chr6	170500421	170500794	374	3	0.116026458
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3967	cluster_3967	chr19	19399580	19399910	331	6	-0.027666536
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3362	cluster_3362	chr17	66640331	66640993	663	4	-0.039116552
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4605	cluster_4605	chr2	14812382	14812573	192	2	0.049177448
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_242	cluster_242	chr1	3139574	3139613	40	2	-0.017895363
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4899	cluster_4899	chr21	3642870	3643391	522	2	0.044104691
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5002	cluster_5002	chr22	10227653	10227936	284	3	0.073881417
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3416	cluster_3416	chr17	32044188	32044348	161	2	-0.018833351
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5966	cluster_5966	chr5	71906682	71906936	255	4	-0.031586986
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2832	cluster_2832	chr16	90000778	90001052	275	2	-0.020554218
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5400	cluster_5400	chr4	31095379	31096003	625	4	-0.013997351
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6406	cluster_6406	chr6	104148347	104148470	124	2	-0.039827347
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_315	cluster_315	chr1	218017846	218018208	363	2	0.044527436
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6114	cluster_6114	chr6	105230525	105230646	122	3	0.03469714
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2743	cluster_2743	chr15	9260685	9260852	168	2	-0.030119887
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3684	cluster_3684	chr18	37413127	37413359	233	3	0.042859403
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_6275	cluster_6275	chr6	63569822	63570077	256	2	-0.032421038
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_7612	cluster_7612	chr8	49233168	49234092	925	5	0.043674447
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_916	cluster_916	chr10	98686823	98686894	72	2	-0.025276367
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_950	cluster_950	chr10	87162328	87162384	57	3	0.033547863
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4449	cluster_4449	chr2	209777018	209777020	3	2	0.013610554
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_386	cluster_386	chr1	116589796	116590010	215	4	0.028296419
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5661	cluster_5661	chr4	20332695	20332879	185	5	0.055498035
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_2623	cluster_2623	chr15	75465046	75465192	147	2	0.033252448
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_3766	cluster_3766	chr19	20028318	20028358	41	3	-0.026841848
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5679	cluster_5679	chr4	106479874	106479954	81	3	0.024534686
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4889	cluster_4889	chr20	50183349	50183844	496	6	-0.019214397
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5678	cluster_5678	chr4	15802571	15802628	58	3	0.066265623
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1607	cluster_1607	chr11	92672627	92672822	196	3	0.023808391
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1758	cluster_1758	chr12	68374351	68374539	189	2	0.027213681
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_4064	cluster_4064	chr19	46507441	46508002	562	5	-0.017083166
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_1586	cluster_1586	chr11	85279345	85279348	4	2	-0.025152623
matched_non_age_window	matched_non_age_0046	matched_non_age_0046__cluster_5580	cluster_5580	chr4	2410514	2410556	43	2	-0.018584757
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3123	cluster_3123	chr16	37278588	37278804	217	2	0.029691182
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_840	cluster_840	chr10	114603357	114603378	22	2	0.08106502
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7052	cluster_7052	chr7	154932234	154932492	259	4	0.031851411
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_915	cluster_915	chr10	26401167	26401794	628	4	0.034264481
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5923	cluster_5923	chr5	72721736	72722028	293	2	0.033485903
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4026	cluster_4026	chr19	27906835	27907078	244	2	-0.028841341
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2190	cluster_2190	chr13	84775817	84775875	59	2	0.067321522
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_483	cluster_483	chr1	157153696	157154189	494	3	0.025181528
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3519	cluster_3519	chr17	71661963	71662312	350	2	0.033654647
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4028	cluster_4028	chr19	40141954	40141999	46	2	-0.005814663
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4364	cluster_4364	chr2	175445103	175445340	238	2	0.050410937
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2776	cluster_2776	chr16	32195144	32195250	107	2	-0.057703016
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1387	cluster_1387	chr11	99430231	99430282	52	2	0.027980847
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6975	cluster_6975	chr7	23154906	23155442	537	2	0.037164296
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5516	cluster_5516	chr4	128787721	128787958	238	2	0.020991971
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1007	cluster_1007	chr10	28067412	28067635	224	3	0.020471085
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6892	cluster_6892	chr7	83361350	83361360	11	2	0.024035571
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7341	cluster_7341	chr8	8945923	8945996	74	2	0.071478852
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6171	cluster_6171	chr6	111877195	111877625	431	4	0.026677932
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6532	cluster_6532	chr6	13430181	13430314	134	5	0.037280463
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2365	cluster_2365	chr14	95072349	95072534	186	6	-0.041337281
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3133	cluster_3133	chr16	18384047	18384281	235	3	-0.018315712
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3336	cluster_3336	chr17	52867900	52868199	300	3	-0.010225803
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4904	cluster_4904	chr21	23410185	23410452	268	2	0.033716782
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3762	cluster_3762	chr19	51910669	51910687	19	2	-0.027459185
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1523	cluster_1523	chr11	48681512	48681638	127	2	0.066262174
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3348	cluster_3348	chr17	24216755	24216757	3	2	0.023898612
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6262	cluster_6262	chr6	121007355	121007619	265	3	-0.037492605
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_293	cluster_293	chr1	174065653	174066183	531	4	-0.033578283
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_643	cluster_643	chr1	200911718	200911796	79	3	0.045617076
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_126	cluster_126	chr1	72726577	72727196	620	4	-0.021650446
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4907	cluster_4907	chr21	37922776	37923436	661	2	0.025709315
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_652	cluster_652	chr1	181838133	181838194	62	3	0.040863042
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3275	cluster_3275	chr17	66185958	66186400	443	3	0.045068689
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6143	cluster_6143	chr6	53692465	53692823	359	2	0.008409488
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1976	cluster_1976	chr12	104796191	104796214	24	2	-0.025163308
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_543	cluster_543	chr1	1037929	1038118	190	5	0.018045133
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6442	cluster_6442	chr6	134622021	134622216	196	2	0.024665217
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_618	cluster_618	chr1	99623165	99623222	58	2	-0.028772272
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4909	cluster_4909	chr21	37932801	37933336	536	2	0.023414564
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1688	cluster_1688	chr12	26579786	26579811	26	2	-0.051417718
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5760	cluster_5760	chr5	121486079	121486893	815	6	-0.024623956
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_67	cluster_67	chr1	13642669	13642720	52	2	-0.031518464
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7000	cluster_7000	chr7	4226978	4227151	174	2	-0.023266685
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3369	cluster_3369	chr17	36209091	36209328	238	3	-0.012269211
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3660	cluster_3660	chr18	35522061	35522502	442	2	0.042266849
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4084	cluster_4084	chr19	21794127	21794497	371	2	-0.019523443
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4593	cluster_4593	chr2	38616720	38617058	339	2	-0.042572963
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6400	cluster_6400	chr6	63814993	63815421	429	8	0.057841086
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7683	cluster_7683	chr9	2704466	2704679	214	2	-0.027870513
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_125	cluster_125	chr1	73297745	73298240	496	2	-0.020406298
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2637	cluster_2637	chr15	22647603	22647907	305	5	0.040134182
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1556	cluster_1556	chr11	76718586	76718598	13	2	0.027292831
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1806	cluster_1806	chr12	111939401	111939529	129	2	-0.025223915
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5307	cluster_5307	chr3	112664733	112665284	552	3	-0.024274621
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6871	cluster_6871	chr7	133201297	133201854	558	7	-0.011480476
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_634	cluster_634	chr1	155093482	155093554	73	3	0.102996079
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4420	cluster_4420	chr2	135044879	135045607	729	6	0.037238383
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1257	cluster_1257	chr11	34276033	34276058	26	3	-0.042734524
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2910	cluster_2910	chr16	17106174	17106339	166	2	0.041373344
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4538	cluster_4538	chr2	73724419	73724667	249	2	0.027143405
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6960	cluster_6960	chr7	89222520	89223480	961	3	0.062913074
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_832	cluster_832	chr10	132723022	132723366	345	3	0.093944091
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1718	cluster_1718	chr12	88452315	88452576	262	3	0.013745268
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4897	cluster_4897	chr21	5094535	5094922	388	4	0.054251055
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_900	cluster_900	chr10	124001506	124001525	20	2	-0.022477033
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1715	cluster_1715	chr12	69569642	69570562	921	8	-0.061309439
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_123	cluster_123	chr1	236605034	236605305	272	2	-0.032496993
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1922	cluster_1922	chr12	110322356	110323065	710	4	0.043206154
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6163	cluster_6163	chr6	152610938	152611658	721	11	0.016966375
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6518	cluster_6518	chr6	48339171	48339382	212	3	0.059909335
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5064	cluster_5064	chr22	19370084	19370592	509	2	-0.024982701
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4532	cluster_4532	chr2	90029399	90029758	360	3	0.015502877
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5024	cluster_5024	chr22	25888301	25888392	92	2	-0.023901857
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6651	cluster_6651	chr6	80378414	80378558	145	3	0.028197967
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5928	cluster_5928	chr5	147178984	147179213	230	2	0.052801687
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2324	cluster_2324	chr13	13624518	13624795	278	2	-0.070097421
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3227	cluster_3227	chr17	36004643	36004997	355	2	-0.024409725
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1764	cluster_1764	chr12	133329662	133329828	167	4	0.045710488
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2004	cluster_2004	chr12	35460154	35460296	143	2	0.054339939
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5336	cluster_5336	chr3	86264844	86265500	657	2	0.030072859
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7504	cluster_7504	chr8	75727368	75727603	236	2	0.072558145
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5447	cluster_5447	chr4	43573292	43573333	42	2	-0.034925917
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4404	cluster_4404	chr2	116235853	116235983	131	4	-0.034161596
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5252	cluster_5252	chr3	66304618	66304642	25	2	0.01909685
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5656	cluster_5656	chr4	25717661	25718219	559	2	-0.038815357
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4920	cluster_4920	chr21	28870207	28871615	1409	5	0.027287077
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3303	cluster_3303	chr17	78761798	78762476	679	4	-0.028370305
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4141	cluster_4141	chr19	57311	57379	69	2	-0.044835746
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_883	cluster_883	chr10	70120772	70120976	205	2	-0.033963623
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3928	cluster_3928	chr19	28133895	28134524	630	2	-0.036694162
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3978	cluster_3978	chr19	33005834	33006034	201	3	-0.036936656
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5599	cluster_5599	chr4	89558117	89558933	817	4	0.044142923
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7095	cluster_7095	chr7	125949777	125950047	271	3	-0.064702969
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1851	cluster_1851	chr12	60897856	60898171	316	2	-0.015637944
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5020	cluster_5020	chr22	41504013	41504116	104	3	-0.027558478
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5977	cluster_5977	chr5	113991130	113991236	107	3	0.060793808
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1921	cluster_1921	chr12	111564008	111564055	48	2	0.013074757
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2355	cluster_2355	chr14	37953500	37954217	718	3	-0.01669596
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1126	cluster_1126	chr10	39506204	39506342	139	3	-0.033032012
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4551	cluster_4551	chr2	124198829	124199063	235	2	-0.053087412
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2126	cluster_2126	chr13	99831276	99831282	7	2	0.054376277
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6495	cluster_6495	chr6	138424002	138424500	499	6	0.010966867
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1333	cluster_1333	chr11	33746587	33748079	1493	3	-0.042831806
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5215	cluster_5215	chr3	119680924	119681530	607	3	0.019791166
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1564	cluster_1564	chr11	85670506	85670744	239	6	-0.013214527
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6498	cluster_6498	chr6	105257646	105257668	23	2	0.017322151
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6087	cluster_6087	chr6	113951489	113951494	6	2	0.055167825
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_23	cluster_23	chr1	138134477	138134940	464	2	-0.023801903
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6020	cluster_6020	chr5	26927046	26927541	496	4	-0.038638364
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7042	cluster_7042	chr7	18225459	18226050	592	3	0.0377521
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7072	cluster_7072	chr7	134724274	134724603	330	2	0.082616718
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5240	cluster_5240	chr3	97303356	97303455	100	3	0.021563529
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_7425	cluster_7425	chr8	38116959	38117092	134	2	0.051781861
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2727	cluster_2727	chr15	30461120	30461495	376	3	-0.016253451
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6410	cluster_6410	chr6	155074543	155075189	647	3	-0.021018304
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1406	cluster_1406	chr11	51511439	51511465	27	2	-0.010845082
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_1742	cluster_1742	chr12	26832310	26832502	193	4	0.010894564
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_587	cluster_587	chr1	11671205	11671401	197	2	-0.017575416
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4373	cluster_4373	chr2	193168189	193168431	243	3	0.049797989
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5659	cluster_5659	chr4	143691527	143691612	86	2	0.069857776
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5608	cluster_5608	chr4	133092450	133093325	876	7	0.05939623
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6604	cluster_6604	chr6	75157677	75157763	87	2	0.013598211
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6655	cluster_6655	chr6	134340460	134340833	374	3	0.116026458
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3967	cluster_3967	chr19	31644069	31644399	331	6	-0.027666536
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3362	cluster_3362	chr17	10201691	10202353	663	4	-0.039116552
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4605	cluster_4605	chr2	212296417	212296608	192	2	0.049177448
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_242	cluster_242	chr1	209380291	209380330	40	2	-0.017895363
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_4899	cluster_4899	chr21	13841302	13841823	522	2	0.044104691
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5002	cluster_5002	chr22	9638565	9638848	284	3	0.073881417
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_3416	cluster_3416	chr17	24565588	24565748	161	2	-0.018833351
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5966	cluster_5966	chr5	137992553	137992807	255	4	-0.031586986
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_2832	cluster_2832	chr16	25695111	25695385	275	2	-0.020554218
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_5400	cluster_5400	chr4	66366063	66366687	625	4	-0.013997351
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_6406	cluster_6406	chr6	121406654	121406777	124	2	-0.039827347
matched_non_age_window	matched_non_age_0047	matched_non_age_0047__cluster_315	cluster_315	chr1	169151498	169151860	363	2	0.044527436
