cluster_name	chr	start	end	cpg_list	n_cpg_listed	age_weight_5yr	age_weight_per_year	exposure_pvalue.y	exposure_padjusted.y	n_sites_in_cluster.y	beta_2-cell	beta_4-cell	beta_8-cell	beta_ICM	beta_MII oocyte	beta_TE	beta_blastocyst	beta_morula	beta_zygote/PN	entropy_2-cell	entropy_4-cell	entropy_8-cell	entropy_ICM	entropy_MII oocyte	entropy_TE	entropy_blastocyst	entropy_morula	entropy_zygote/PN	n_samples_covered_2-cell	n_samples_covered_4-cell	n_samples_covered_8-cell	n_samples_covered_ICM	n_samples_covered_MII oocyte	n_samples_covered_TE	n_samples_covered_blastocyst	n_samples_covered_morula	n_samples_covered_zygote/PN	total_reads_2-cell	total_reads_4-cell	total_reads_8-cell	total_reads_ICM	total_reads_MII oocyte	total_reads_TE	total_reads_blastocyst	total_reads_morula	total_reads_zygote/PN	delta_H_MII_to_morula	delta_H_8cell_to_morula	contribution_MII_to_morula	contribution_8cell_to_morula	abs_contribution_8cell_to_morula	nearest_gene	nearest_gene_distance_bp	gene_context	cpg_context	reset_driver_rank_8cell_to_morula	reset_driver_rank_MII_to_morula
cluster_2832	chr16	2073518	2073792	;cg05063895;cg06664900	2	-0.020554218	-0.0041108436	4.51e-06	0.000259651	2	0.00618921308576481	0.015017667844522967	0.02027027027027027	0.018083182640144666	0.13776137761377613	0.008264462809917356	0.0136986301369863	0.0	0.02545068928950159	0.03764184280641711	0.07795643156258937	0.09908910135203658	0.09048239274463603	0.40087883107757905	0.04786485027570371	0.07237778951611745	1.4815510057992861e-05	0.11855383472971717	20.0	23.0	28.0	17.0	30.0	11.0	5.0	5.0	26.0	1131.0	1132.0	1628.0	1106.0	813.0	484.0	146.0	59.0	943.0	0.40086401556752105	0.09907428584197858	0.008239446364330221	0.0020363944693903412	0.0020363944693903412	NPW	2899	intergenic	CpG_shelf	70.0	52.0
cluster_5447	chr4	1794043	1794084	;cg21608500;cg02790486	2	-0.034925917	-0.0069851834	7.51e-07	7.04e-05	2	0.0	0.0053475935828877	0.00963855421686747	0.08487084870848709	0.45263157894736844	0.02252252252252252	0.0	0.0	0.17032967032967034	1.4815510057992861e-05	0.03330711251953086	0.054333969381464564	0.2905073964690513	0.6886529090630944	0.10770028601439553	1.4815510057992861e-05	1.4815510057992861e-05	0.4564085623619981	13.0	22.0	24.0	16.0	17.0	9.0	5.0	4.0	14.0	118.0	187.0	415.0	271.0	190.0	222.0	85.0	35.0	182.0	0.6886380935530364	0.054319153871406574	0.024051316898471585	0.0018971462596229748	0.0018971462596229748	FGFR3	956	promoter	CpG_shore	71.0	14.0
cluster_242	chr1	33231070	33231109	;cg16007395;cg17327404	2	-0.017895363	-0.0035790726	3.84e-06	0.000231422	2	0.46017699115044247	0.10569105691056911	0.45930232558139533	0.16535433070866143	0.6909090909090909	0.45588235294117646	0.3333333333333333	0.2727272727272727	0.423728813559322	0.6899720746344096	0.33741051891578533	0.6898309116498047	0.4484428725367724	0.6183713503495921	0.6892493800749915	0.6365141682948128	0.5859526183035508	0.6814670463014058	14.0	20.0	25.0	17.0	18.0	8.0	5.0	3.0	11.0	113.0	123.0	172.0	127.0	110.0	68.0	24.0	11.0	59.0	0.03241873204604129	0.10387829334625387	0.0005801449779636416	0.0018589397672516977	0.0018589397672516977	KIAA1522	0	promoter	non_CpG_island	72.0	89.0
cluster_6871	chr7	27225772	27226329	;cg01729491;cg04340874;cg18978493;cg16608407;cg04822748;cg16038003;cg00705992	7	-0.011480476	-0.0022960952	1.67e-07	2.32e-05	7	0.036414565826330535	0.04251386321626617	0.0347985347985348	0.13719512195121952	0.03856749311294766	0.02912621359223301	0.03597122302158273	0.0	0.022099447513812154	0.15637703728818525	0.17585265693006252	0.15104566130267003	0.39983896182103207	0.16336453271316836	0.13169155653241765	0.1549219708602412	1.4815510057992861e-05	0.10610100855838193	17.0	22.0	31.0	16.0	26.0	11.0	5.0	3.0	19.0	357.0	541.0	546.0	328.0	363.0	206.0	139.0	28.0	362.0	0.16334971720311037	0.15103084579261203	0.0018753325079570956	0.0017339060003817833	0.0017339060003817833	HOXA11-AS	0	promoter	CpG_shore	73.0	83.0
cluster_4028	chr19	40005557	40005602	;cg10092241;cg18097850	2	-0.005814663	-0.0011629326	2.21e-10	1.61e-07	2	0.0	0.05392156862745098	0.07777777777777778	0.05806451612903226	0.0	0.02040816326530612	0.07692307692307693	0.0	0.0	1.4815510057992861e-05	0.209904040611741	0.2733080982135448	0.22160842036800088	1.4815510057992861e-05	0.09962338946616205	0.2711893730418441	1.4815510057992861e-05	1.4815510057992861e-05	16.0	19.0	27.0	17.0	22.0	10.0	5.0	2.0	19.0	89.0	204.0	180.0	155.0	105.0	98.0	26.0	3.0	112.0	0.0	0.2732932827034868	0.0	0.0015891083390845047	0.0015891083390845047	SELENOV	173	promoter	CpG_shore	74.0	91.0
cluster_618	chr1	228604953	228605010	;cg20939768;cg04945350	2	-0.028772272	-0.0057544544	3.45e-08	6.87e-06	2	0.008064516129032258	0.07407407407407407	0.009708737864077669	0.01282051282051282	0.11764705882352941	0.015873015873015872	0.05405405405405406	0.0	0.0	0.04690514858239692	0.2640520518256287	0.054658823618027506	0.06859321793659609	0.362210557135449	0.08151041095033142	0.21028341228613337	1.4815510057992861e-05	1.4815510057992861e-05	16.0	17.0	19.0	11.0	12.0	10.0	5.0	5.0	15.0	124.0	162.0	103.0	78.0	51.0	63.0	37.0	12.0	109.0	0.362195741625391	0.054644008107969516	0.010421194395287471	0.0015722322644527043	0.0015722322644527043	TRIM17	398	promoter	CpG_shore	75.0	44.0
cluster_5307	chr3	147112541	147113092	;cg18292434;cg04557018;cg02390329	3	-0.024274621	-0.0048549242	1.58e-07	2.23e-05	3	0.0	0.009345794392523364	0.0072992700729927005	0.07758620689655173	0.09345794392523364	0.08571428571428572	0.03571428571428571	0.0	0.03296703296703297	1.4815510057992861e-05	0.05297328328546583	0.04318483487846744	0.27283410073179626	0.3104660695575268	0.2925084684723972	0.15407610367102942	1.4815510057992861e-05	0.14490921486754785	16.0	14.0	20.0	14.0	17.0	7.0	5.0	1.0	16.0	116.0	107.0	137.0	116.0	107.0	35.0	56.0	2.0	91.0	0.3104512540474688	0.04317001936840945	0.007536086530977021	0.0010479358587307988	0.0010479358587307988	ZIC4	0	intron	CpG_shore	76.0	54.0
cluster_126	chr1	6546027	6546646	;cg00918541;cg17329304;cg24535622;cg18125265	4	-0.021650446	-0.0043300892	8.38e-09	2.1e-06	4	0.11434977578475336	0.021487603305785124	0.05044751830756713	0.0763582966226138	0.12966601178781925	0.026392961876832845	0.05668016194331984	0.03636363636363636	0.11900191938579655	0.3555140542512664	0.10377346712450869	0.19983083149345016	0.26978369553158094	0.3857513149714674	0.12197094978703532	0.2177334285493462	0.15621017106188279	0.3649316573184611	20.0	23.0	31.0	16.0	29.0	10.0	5.0	8.0	25.0	446.0	605.0	1229.0	681.0	509.0	341.0	247.0	55.0	521.0	0.22954114390958463	0.04362066043156737	0.004969668140992691	0.000944406753157986	0.000944406753157986	PLEKHG5	0	promoter	CpG_shore	77.0	69.0
cluster_4907	chr21	31802169	31802829	;cg24082983;cg14062083	2	0.025709315	0.005141863	1.2e-08	2.91e-06	2	0.2517985611510791	0.45	0.5098039215686274	0.09322033898305085	0.20422535211267606	0.05454545454545454	0.2	0.6153846153846154	0.24553571428571427	0.5643024535419706	0.6881388137135884	0.6929549344838639	0.30992586778595255	0.5062045041920901	0.21168754464631545	0.5004024235381879	0.666278442414676	0.5573772660970697	17.0	22.0	28.0	16.0	25.0	11.0	5.0	5.0	23.0	139.0	140.0	204.0	236.0	142.0	110.0	75.0	13.0	224.0	-0.16007393822258598	0.026676492069187874	-0.004115391301055003	0.0006858343377017528	0.0006858343377017528	KRTAP13-4	72	promoter	non_CpG_island	78.0	105.0
cluster_3336	chr17	37764503	37764802	;cg06865992;cg22534110;cg08348709	3	-0.010225803	-0.0020451606	2.35e-09	7.82e-07	3	0.012552301255230125	0.009259259259259259	0.01195219123505976	0.013422818791946308	0.047619047619047616	0.023529411764705882	0.04	0.0	0.0	0.06742529732042987	0.05256932631473862	0.06479092353449341	0.07119540247167302	0.19144408195771734	0.11147402345222804	0.167944147734173	1.4815510057992861e-05	1.4815510057992861e-05	17.0	17.0	24.0	14.0	22.0	10.0	5.0	5.0	20.0	239.0	216.0	251.0	149.0	252.0	85.0	25.0	14.0	112.0	0.19142926644765934	0.06477610802443541	0.0019575179671282744	0.0006623877197645958	0.0006623877197645958	NEUROD2	479	promoter	CpG_shore	79.0	80.0
cluster_4084	chr19	47745212	47745582	;cg01094301;cg06701796	2	-0.019523443	-0.0039046886	7.52e-08	1.17e-05	2	0.06616541353383458	0.13765182186234817	0.0897736143637783	0.16807610993657504	0.26348808030112925	0.03984575835475578	0.1661721068249258	0.08045977011494253	0.2511078286558346	0.24360516731285592	0.40067785430790814	0.30201373626102457	0.45282248484731896	0.5766738121782188	0.16745364932845064	0.44976436428722544	0.2798908563867938	0.5635489492501268	19.0	25.0	36.0	17.0	33.0	9.0	5.0	8.0	26.0	665.0	741.0	1281.0	946.0	797.0	778.0	337.0	87.0	677.0	0.296782955791425	0.022122879874230783	0.005794225120765406	0.0004319147842203919	0.0004319147842203919	BBC3	9473	intergenic	CpG_shore	80.0	65.0
cluster_2727	chr15	91447374	91447749	;cg17017272;cg13579205;cg09169633	3	-0.016253451	-0.0032506901999999	2.8e-06	0.000189083	3	0.006779661016949152	0.02127659574468085	0.003389830508474576	0.05067567567567568	0.15789473684210525	0.04519774011299435	0.0	0.0	0.05415162454873646	0.04061308921059742	0.10296666046541245	0.022661961093811658	0.20049994385339914	0.4361623253853443	0.1841247881928229	1.4815510057992861e-05	1.4815510057992861e-05	0.21056258560271565	18.0	20.0	26.0	18.0	19.0	11.0	3.0	3.0	20.0	295.0	235.0	295.0	296.0	171.0	177.0	74.0	13.0	277.0	0.4361475098752863	0.022647145583753664	0.007088902180529981	0.00036809427103540654	0.00036809427103540654	MAN2A2	0	promoter	CpG_shore	81.0	57.0
cluster_6114	chr6	7248862	7248983	;cg05468429;cg25216821;cg07601536	3	0.03469714	0.006939428	4.75e-06	0.000269658	3	0.45501730103806226	0.4796195652173913	0.5031055900621118	0.3028720626631854	0.9032258064516129	0.2490272373540856	0.20930232558139536	0.43478260869565216	0.6058394160583942	0.6890948173007053	0.6923162261288203	0.693127891056649	0.6132781903263251	0.3179367802622418	0.5612639300560684	0.5130308358569238	0.6846162778013047	0.6705728312179903	17.0	22.0	30.0	14.0	17.0	10.0	5.0	4.0	22.0	578.0	736.0	644.0	383.0	248.0	257.0	86.0	23.0	548.0	-0.3666794975390629	0.00851161325534422	-0.012722729861242522	0.0002953286367465341	0.0002953286367465341	RREB1	0	exon	CpG_shore	82.0	114.0
cluster_4404	chr2	74607470	74607600	;cg08864042;cg20303028;cg14601444;cg01753375	4	-0.034161596	-0.0068323192	8.47e-07	7.83e-05	4	0.3179190751445087	0.5769230769230769	0.49019607843137253	0.20833333333333334	0.6698113207547169	0.2631578947368421	0.1553398058252427	0.43478260869565216	0.6485148514851485	0.6252909536033607	0.6812657296632041	0.6929549344838639	0.5117400734174093	0.6343121750360023	0.5763341277567497	0.43186077581424465	0.6846162778013047	0.6483611597314807	16.0	19.0	25.0	15.0	16.0	8.0	5.0	4.0	17.0	173.0	312.0	408.0	168.0	106.0	152.0	103.0	23.0	202.0	-0.050304102765302394	0.008338656682559176	-0.0017184684358107433	0.0002848618207722868	0.0002848618207722868	DCTN1	0	promoter	non_CpG_island	83.0	100.0
cluster_5679	chr4	186427685	186427765	;cg19295251;cg14902168;cg21996239	3	0.024534686	0.0049069372	5.49e-06	0.000286074	3	0.4482758620689655	0.27380952380952384	0.5098591549295775	0.22346368715083798	0.5616438356164384	0.28662420382165604	0.17307692307692307	0.4444444444444444	0.5673076923076923	0.6877868229921127	0.5870111716892371	0.6929527620882538	0.5312570076858745	0.6855278846488313	0.5991013109233718	0.4607316768343282	0.6869615765973234	0.6840589642365473	13.0	14.0	24.0	12.0	15.0	10.0	5.0	2.0	12.0	145.0	168.0	355.0	179.0	73.0	157.0	52.0	9.0	104.0	-0.0014336919484920774	0.005991185490930473	-3.517518177698129e-05	0.000146991854787735	0.000146991854787735	PDLIM3	0	exon	non_CpG_island	84.0	93.0
cluster_6651	chr6	168867541	168867685	;cg18800641;cg26265390;cg05097820	3	0.028197967	0.0056395934	5.43e-07	5.68e-05	3	0.7076923076923077	0.4473684210526316	0.5363636363636364	0.47297297297297297	1.0	0.26666666666666666	0.3484848484848485	0.45454545454545453	0.7605633802816901	0.6042050415470103	0.6875967375909238	0.6905002161617066	0.6916855479178767	1.4815510058361381e-05	0.5799151714181008	0.6465036520083403	0.6890092384766586	0.5504296606550269	16.0	15.0	16.0	15.0	7.0	10.0	5.0	2.0	11.0	195.0	228.0	110.0	148.0	60.0	90.0	66.0	11.0	142.0	-0.6889944229666003	0.0014909776850480227	-0.01942824200199624	4.204253956072054e-05	4.204253956072054e-05	SMOC2	0	intron	non_CpG_island	85.0	117.0
cluster_5024	chr22	32598479	32598570	;cg18555433;cg08143133	2	-0.023901857	-0.0047803713999999	5.48e-07	5.68e-05	2	0.05128205128205128	0.008130081300813009	0.0	0.052083333333333336	0.06153846153846154	0.0379746835443038	0.05	0.0	0.05555555555555555	0.20227300179743635	0.047220392303659	1.4815510057992861e-05	0.20460439297612945	0.23117983667945946	0.16145328629277475	0.1985152433458726	1.4815510057992861e-05	0.2145591551764051	13.0	17.0	27.0	16.0	14.0	8.0	5.0	3.0	17.0	78.0	123.0	205.0	192.0	65.0	79.0	40.0	5.0	72.0	0.23116502116940146	0.0	0.005525273279393006	0.0	0.0	RFPL2	0	promoter	non_CpG_island	86.0	67.0
cluster_1921	chr12	101988756	101988803	;cg14604777;cg21339822	2	0.013074757	0.0026149514	1.22e-06	9.61e-05	2	0.1	0.6	0.0	0.25	0.0	0.13333333333333333	0.3333333333333333	0.0	0.18181818181818182	0.3250829733914482	0.6730116670092565	1.4815510057992861e-05	0.5623351446188083	1.4815510057992861e-05	0.39267446722755217	0.6365141682948128	1.4815510057992861e-05	0.47413931305783746	5.0	4.0	3.0	3.0	5.0	3.0	3.0	1.0	5.0	10.0	10.0	6.0	4.0	8.0	15.0	9.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	MYBPC1	0	promoter	non_CpG_island	86.0	91.0
cluster_3369	chr17	40333521	40333758	;cg20406482;cg23346773;cg23695880	3	-0.012269211	-0.0024538422	6.87e-08	1.17e-05	3	0.0045871559633027525	0.0	0.0	0.02877697841726619	0.168	0.017857142857142856	0.0	0.0	0.011695906432748537	0.029276137475879246	1.4815510057992861e-05	1.4815510057992861e-05	0.1304647782122203	0.45270073967914404	0.08957802666754391	1.4815510057992861e-05	1.4815510057992861e-05	0.06365667239085103	18.0	18.0	27.0	15.0	19.0	9.0	5.0	1.0	23.0	218.0	194.0	278.0	139.0	125.0	56.0	70.0	2.0	171.0	0.45268592416908604	0.0	0.0055540991203605165	0.0	0.0	KCNH4	479	promoter	CpG_shore	86.0	66.0
cluster_916	chr10	74870240	74870311	;cg05898953;cg01701415	2	-0.025276367	-0.0050552734	5.17e-06	0.000283148	2	0.06666666666666667	0.02857142857142857	0.0	0.0	0.08	0.0	0.0	1.0	0.0	0.24493002679463532	0.12974069471942834	1.4815510057992861e-05	1.4815510057992861e-05	0.2787693717685874	1.4815510057992861e-05	1.4815510057992861e-05	1.4815510058361381e-05	1.4815510057992861e-05	6.0	7.0	4.0	6.0	5.0	5.0	5.0	1.0	2.0	15.0	35.0	15.0	26.0	25.0	28.0	23.0	3.0	8.0	0.278754556258529	-3.6852031842782296e-16	0.007045902466912727	-9.314854815538516e-18	9.314854815538516e-18	NUDT13	0	promoter	non_CpG_island	89.0	58.0
cluster_3123	chr16	88165722	88165938	;cg00416945;cg00659029	2	0.029691182	0.0059382364	2.22e-15	8.63e-12	2	0.49230769230769234	0.370138017565872	0.45473684210526316	0.31590656284760843	0.946969696969697	0.5157142857142857	0.30313588850174217	0.4716981132075472	0.39385474860335196	0.6930288326958663	0.6590290950944874	0.6890440586873572	0.6237453500013299	0.20734292102444016	0.6926532216717722	0.6134979661688331	0.6915443304085231	0.6704411700275119	17.0	23.0	31.0	16.0	21.0	10.0	5.0	4.0	20.0	780.0	797.0	950.0	899.0	528.0	700.0	287.0	53.0	358.0	-0.48420140938408296	-0.0025002717211659586	-0.014376512170679315	-7.423602272259172e-05	7.423602272259172e-05	LOC400553	31239	intergenic	CpG_island	90.0	116.0
cluster_1607	chr11	122756770	122756965	;cg07287293;cg10273217;cg17208425	3	0.023808391	0.0047616782	5.73e-06	0.000293193	3	0.11458333333333333	0.08	0.24561403508771928	0.20408163265306123	0.16666666666666666	0.02	0.023255813953488372	0.75	0.14130434782608695	0.355991891442222	0.2787693717685874	0.5574651697742553	0.5060089689474294	0.45056120886630463	0.098039113279732	0.11045304667259806	0.5623351446188083	0.4073242075719242	12.0	10.0	12.0	11.0	9.0	8.0	5.0	2.0	13.0	96.0	75.0	57.0	49.0	72.0	50.0	43.0	4.0	92.0	-0.11177393575250366	-0.004869974844552982	-0.0026611575660044867	-0.00011594626525928163	0.00011594626525928163	JHY	0	exon	CpG_shelf	91.0	102.0
cluster_3519	chr17	76481380	76481729	;cg00093095;cg24801087	2	0.033654647	0.0067309294	2.28e-10	1.61e-07	2	0.3280141843971631	0.4714587737843552	0.4146666666666667	0.3117283950617284	0.7257019438444925	0.47750865051903113	0.4298642533936652	0.463768115942029	0.7257769652650823	0.6327633838283254	0.6915170914492943	0.6785120891600334	0.6204766107411761	0.5874870762722433	0.6921351174870072	0.683276615644732	0.6905193791272948	0.5874140719882464	20.0	21.0	32.0	18.0	29.0	9.0	5.0	6.0	24.0	564.0	473.0	750.0	648.0	463.0	289.0	221.0	69.0	547.0	-0.1030323028550515	-0.012007289967261414	-0.0034675157821838507	-0.0004041011052748245	0.0004041011052748245	DNAH17-AS1	0	promoter	non_CpG_island	92.0	104.0
cluster_4889	chr20	62574023	62574518	;cg01073332;cg21221377;cg07507493;cg20252837;cg14440024;cg01637548	6	-0.019214397	-0.0038428794	5.57e-06	0.000287586	6	0.1935483870967742	0.19110378912685339	0.2862595419847328	0.2741020793950851	0.9358108108108109	0.1937984496124031	0.2909090909090909	0.3157894736842105	0.6188811188811189	0.4913274484505221	0.48781951772268134	0.598768473734261	0.5872963092785821	0.2383419211549551	0.4916841165135498	0.6029636624162399	0.6236548495681085	0.6646092170137532	15.0	19.0	31.0	17.0	22.0	11.0	5.0	2.0	23.0	465.0	607.0	524.0	529.0	296.0	258.0	165.0	19.0	286.0	-0.38531292841315334	-0.02488637583384745	-0.007403555575762909	-0.000478176705162751	0.000478176705162751	UCKL1	0	promoter	CpG_shore	93.0	109.0
cluster_7052	chr7	121651766	121652024	;cg12055258;cg07132005;cg03995555;cg09657435	4	0.031851411	0.0063702822	1.32e-11	3.43e-08	4	0.28846153846153844	0.3614457831325301	0.34375	0.08791208791208792	0.5882352941176471	0.08695652173913043	0.2222222222222222	0.4	0.2647058823529412	0.6007684150358609	0.6542455129998856	0.6434915530192904	0.2976803550821653	0.6774944044487072	0.295439191872116	0.5297061990576545	0.6730116670092565	0.5779217946828968	11.0	13.0	19.0	13.0	8.0	7.0	2.0	2.0	11.0	52.0	83.0	96.0	91.0	34.0	23.0	9.0	5.0	34.0	0.0044827374394507125	-0.029520113989966124	0.00014278151258903228	-0.000940257283461261	0.000940257283461261	PTPRZ1	0	exon	non_CpG_island	94.0	90.0
cluster_915	chr10	74714308	74714935	;cg10410852;cg21820890;cg10842126;cg02044879	4	0.034264481	0.0068528962	2.17e-11	4.21e-08	4	0.22340425531914893	0.12105263157894737	0.2752941176470588	0.12937062937062938	0.484304932735426	0.16071428571428573	0.024691358024691357	0.3333333333333333	0.4258064516129032	0.5311829695463396	0.369017053002757	0.5884536782721852	0.38518854512912354	0.6926544293471615	0.44085243222802906	0.1157741583018883	0.6365141682948128	0.682097053177927	16.0	20.0	30.0	17.0	25.0	9.0	5.0	1.0	16.0	282.0	380.0	425.0	286.0	223.0	168.0	162.0	6.0	155.0	0.056140261052348706	-0.04806049002262758	0.0019236169081632423	-0.0016467677472310122	0.0016467677472310122	PLA2G12B	57	promoter	non_CpG_island	95.0	82.0
cluster_1806	chr12	49371182	49371310	;cg01778926;cg25190001	2	-0.025223915	-0.005044783	1.58e-07	2.23e-05	2	0.12396694214876033	0.03333333333333333	0.24561403508771928	0.061224489795918366	0.16326530612244897	0.10714285714285714	0.03389830508474576	0.3333333333333333	0.20634920634920634	0.3747550332627554	0.1461447460085638	0.5574651697742553	0.23032354087587759	0.4450450518184774	0.3404997784712986	0.14804224682624068	0.6365141682948128	0.5090792991152266	15.0	15.0	21.0	15.0	16.0	7.0	4.0	3.0	13.0	121.0	90.0	114.0	98.0	98.0	28.0	59.0	6.0	63.0	-0.19146911647633535	-0.07904899852055747	-0.004829600719124183	-0.001993925219517667	0.001993925219517667	WNT1	858	promoter	CpG_shore	96.0	106.0
cluster_1718	chr12	7188165	7188426	;cg16932285;cg11729019;cg16316042	3	0.013745268	0.0027490535999999	2.95e-07	3.59e-05	3	0.09180327868852459	0.04728132387706856	0.17467948717948717	0.15058823529411763	0.20246913580246914	0.07258064516129033	0.10655737704918032	0.7	0.15217391304347827	0.30669021759495757	0.19043109172809103	0.4632290975284008	0.42372808588161914	0.5038063790162014	0.26026369497761975	0.3392566118645956	0.6108643020548935	0.42646149991423843	19.0	20.0	26.0	15.0	25.0	11.0	5.0	1.0	19.0	305.0	423.0	624.0	425.0	405.0	248.0	122.0	10.0	276.0	-0.1070579230386921	-0.1476352045264927	-0.0014715398436901974	-0.0020292854524514552	0.0020292854524514552	C1R	0	exon	non_CpG_island	97.0	99.0
cluster_1406	chr11	62559856	62559882	;cg12129897;cg07743764	2	-0.010845082	-0.0021690164	2.97e-06	0.000197558	2	0.13793103448275862	0.058823529411764705	0.02702702702702703	0.1111111111111111	0.4	0.0	0.0	0.8888888888888888	0.0	0.40118986218700575	0.22371807606583377	0.12425083738963087	0.34883209584303193	0.6730116670092565	1.4815510057992861e-05	1.4815510057992861e-05	0.348832095843032	1.4815510057992861e-05	12.0	14.0	14.0	9.0	9.0	6.0	5.0	2.0	9.0	29.0	34.0	37.0	27.0	20.0	10.0	9.0	18.0	32.0	0.32417957116622453	-0.2245812584534011	0.0035157540320225407	-0.002435602163590328	0.002435602163590328	NXF1	0	promoter	CpG_shore	98.0	72.0
cluster_5020	chr22	31518860	31518963	;cg27324619;cg26373518;cg18053607	3	-0.027558478	-0.0055116956	1.16e-06	9.42e-05	3	0.11379310344827587	0.008547008547008548	0.044642857142857144	0.09570957095709572	0.08780487804878048	0.11764705882352941	0.03937007874015748	0.07692307692307693	0.2717948717948718	0.3543729804065013	0.04921271968375354	0.18242856013800107	0.3155523427372933	0.29742947672895126	0.362210557135449	0.16593703118593145	0.2711893730418441	0.5850358990886622	17.0	18.0	28.0	17.0	21.0	10.0	5.0	3.0	13.0	290.0	234.0	336.0	303.0	205.0	136.0	127.0	13.0	195.0	0.026240103687107164	-0.08876081290384302	0.0007231373201788617	-0.0024461129096726743	0.0024461129096726743	INPP5J	0	promoter	non_CpG_island	99.0	88.0
cluster_386	chr1	120311439	120311653	;cg22718139;cg13976683;cg10212621;cg18199617	4	0.028296419	0.0056592838	5.33e-06	0.00028364	4	0.12658227848101267	0.06153846153846154	0.1340782122905028	0.0979020979020979	0.05952380952380952	0.12781954887218044	0.1111111111111111	0.2222222222222222	0.14583333333333334	0.3798377290853588	0.23117983667945946	0.39406633628302357	0.3204488066426393	0.22565525233063266	0.3822206393699194	0.34883209584303193	0.5297061990576545	0.4154129738607282	16.0	19.0	20.0	13.0	14.0	12.0	5.0	3.0	14.0	158.0	130.0	179.0	143.0	84.0	133.0	45.0	9.0	96.0	-0.3040509467270218	-0.13563986277463091	-0.008603552985934487	-0.003838122390173459	0.003838122390173459	HMGCS2	0	promoter	non_CpG_island	100.0	110.0
cluster_3303	chr17	26553567	26554245	;cg03924483;cg19539519;cg25191725;cg11231143	4	-0.028370305	-0.0056740609999999	9.14e-07	8.07e-05	4	0.014705882352941176	0.01858736059479554	0.011351909184726523	0.04252199413489736	0.14744525547445256	0.056555269922879174	0.01875	0.05	0.12532981530343007	0.07664880077618422	0.09248925026058268	0.062125273091110406	0.17587797970985908	0.4182519095430256	0.21738208858011665	0.09313363832327264	0.1985152433458726	0.37741145530559306	19.0	23.0	32.0	16.0	33.0	11.0	5.0	7.0	25.0	952.0	1076.0	969.0	682.0	685.0	389.0	160.0	60.0	758.0	0.219736666197153	-0.13638997025476218	0.006233996239696421	-0.0038694250550685306	0.0038694250550685306	PYY2	0	promoter	CpG_island	101.0	63.0
cluster_3416	chr17	46676215	46676375	;cg15908709;cg08832695	2	-0.018833351	-0.0037666702	4.22e-06	0.000250312	2	0.022727272727272728	0.01639344262295082	0.14285714285714285	0.0	0.09615384615384616	0.0	0.0	0.3333333333333333	0.029411764705882353	0.10847133903591605	0.08364970461058928	0.41011631828840894	1.4815510057992861e-05	0.3165489716094417	1.4815510057992861e-05	1.4815510057992861e-05	0.6365141682948128	0.13269142083987176	16.0	17.0	21.0	12.0	18.0	9.0	5.0	1.0	15.0	88.0	61.0	84.0	32.0	52.0	43.0	18.0	3.0	68.0	-0.3199651966853711	-0.22639785000640383	-0.006026016856959631	-0.004263830174815956	0.004263830174815956	HOXB-AS3	0	intron	CpG_shore	102.0	108.0
cluster_6410	chr6	41375649	41376295	;cg09407967;cg15305352;cg02404974	3	-0.021018304	-0.0042036608	2.87e-06	0.000192385	3	0.029535864978902954	0.0449438202247191	0.01589825119236884	0.10483870967741936	0.26785714285714285	0.05202312138728324	0.0707070707070707	0.08333333333333333	0.10666666666666667	0.13312506900128251	0.1833494680899324	0.08161454013175146	0.33558645276093146	0.5811158380314032	0.20442965600532514	0.25546409122652025	0.2868359830561607	0.3394889424345316	19.0	23.0	31.0	17.0	25.0	10.0	5.0	3.0	25.0	474.0	356.0	629.0	372.0	224.0	173.0	99.0	12.0	375.0	0.2942798549752425	-0.20522144292440925	0.00618526345294556	-0.004313406674703883	0.004313406674703883	NCR2	57345	intergenic	CpG_shore	103.0	64.0
cluster_5599	chr4	106472990	106473806	;cg08970682;cg14020824;cg25370441;cg27126442	4	0.044142923	0.0088285846	1.11e-06	9.28e-05	4	0.11398963730569948	0.044642857142857144	0.15819209039548024	0.023474178403755867	0.44565217391304346	0.05555555555555555	0.05063291139240506	0.23076923076923078	0.05	0.3547761882010628	0.18242856013800107	0.4366597559027606	0.1112681744416099	0.6872281204858095	0.2145591551764051	0.20037461247078298	0.5402041423888609	0.1985152433458726	19.0	18.0	19.0	15.0	17.0	9.0	5.0	4.0	22.0	193.0	112.0	177.0	213.0	92.0	126.0	79.0	13.0	120.0	0.14702397809694856	-0.10354438648610031	0.006490068144287287	-0.0045707518797381665	0.0045707518797381665	ARHGEF38	378	promoter	non_CpG_island	104.0	62.0
cluster_587	chr1	213122829	213123025	;cg22440431;cg05332152	2	-0.017575416	-0.0035150832	3.15e-06	0.000205864	2	0.23255813953488372	0.0	0.14814814814814814	0.0	0.4230769230769231	0.19230769230769232	0.0	0.5	0.5625	0.5423489422439274	1.4815510057992861e-05	0.4194833693061807	1.4815510057992861e-05	0.6812657296632041	0.4895518936229288	1.4815510057992861e-05	0.6931471805599453	0.6853142072764582	11.0	10.0	18.0	11.0	9.0	9.0	2.0	2.0	9.0	43.0	34.0	54.0	25.0	26.0	26.0	4.0	2.0	16.0	-0.011881450896741197	-0.2736638112537646	-0.00020882144219379957	-0.004809755326930394	0.004809755326930394	VASH2	955	promoter	CpG_shore	105.0	95.0
